cusip,issuer,class,put_call,value_usd,shares,sh_type
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,14902651,139551,SH
09061G101,BIOMARIN PHARMACEUTICAL INC,COM,,247438893,3500338,SH
09239BAD1,BLACKLINE INC,NOTE 3/1,,4313655,4500000,PRN
09857LAN8,BOOKING HOLDINGS INC,NOTE 0.750% 5/0,,61447000,25000000,PRN
17275R102,CISCO SYS INC,COM,Put,123420000,2000000,SH
21900C308,CORMEDIX INC,COM,,15058496,2444561,SH
22822V101,CROWN CASTLE INC,COM,,127681750,1225000,SH
29788T103,E2OPEN PARENT HOLDINGS INC,COM CL A,,54500000,27250000,SH
29444U700,EQUINIX INC,COM,,122302500,150000,SH
29786A106,ETSY INC,COM,,235900000,5000000,SH
40415F101,HDFC BANK LTD,SPONSORED ADS,,44529085,670215,SH
43300A203,HILTON WORLDWIDE HLDGS INC,COM,Put,45510000,200000,SH
443201108,HOWMET AEROSPACE INC,COM,,12973000,100000,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Put,756133500,1612500,SH
464287598,ISHARES TR,RUS 1000 VAL ETF,Put,1034880000,5500000,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,Put,99745000,500000,SH
530307305,LIBERTY BROADBAND CORP,COM SER C,,202800109,2384481,SH
571903202,MARRIOTT INTL INC NEW,CL A,Put,47640000,200000,SH
57667L107,MATCH GROUP INC NEW,COM,,187200000,6000000,SH
594972AJ0,MICROSTRATEGY INC,NOTE 0.625% 3/1,,32750400,16000000,PRN
68827L101,OSISKO GOLD ROYALTIES LTD,COM,,46044789,2180151,SH
718546104,PHILLIPS 66,COM,,1941723000,15725000,SH
72352L106,PINTEREST INC,CL A,,868000000,28000000,SH
753422AF1,RAPID7 INC,NOTE 0.250% 3/1,,38086625,41500000,PRN
80004C200,SANDISK CORP,COM,,35707357,749997,SH
G7997W102,SEADRILL LTD,COM,,92593650,3703746,SH
81369Y704,SELECT SECTOR SPDR TR,INDL,Put,1638375000,12500000,SH
G8060N102,SENSATA TECHNOLOGIES HLDG PL,SHS,,78877500,3250000,SH
844741108,SOUTHWEST AIRLS CO,COM,,1812598030,53978500,SH
78464A755,SPDR SER TR,S&P METALS MNG,Put,75586500,1350000,SH
78468R556,SPDR SER TR,S&P OILGAS EXP,Put,73388812,557200,SH
867224107,SUNCOR ENERGY INC NEW,COM,,2039413376,52670800,SH
882508104,TEXAS INSTRS INC,COM,Call,89850000,500000,SH
H8817H100,TRANSOCEAN LTD,REGISTERED SHS,,37628911,11870319,SH
89679M104,TRIPLE FLAG PRECIOUS METAL,COM,,2562571172,133815727,SH
91325V108,UNITI GROUP INC,COM,,51009654,10120963,SH
92189F106,VANECK ETF TRUST,GOLD MINERS ETF,Put,91940000,2000000,SH
94419LAR2,WAYFAIR INC,NOTE 3.500%11/1,,16013850,15000000,PRN
958102105,WESTERN DIGITAL CORP,COM,,90967500,2250000,SH
977852AB8,WOLFSPEED INC,NOTE 0.250% 2/1,,1819950,7500000,PRN
977852AD4,WOLFSPEED INC,NOTE 1.875%12/0,,2781250,12500000,PRN
