cusip,issuer,class,put_call,value_usd,shares,sh_type
00827B106,AFFIRM HLDGS INC,COM CL A,,253188952,3661975,SH
G037AX101,AMBARELLA INC,SHS,,72571214,1098482,SH
03662Q105,ANSYS INC,COM,,250068640,712000,SH
03831W108,APPLOVIN CORP,COM CL A,,733529275,2095319,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,211251040,1306115,SH
15101Q207,CELESTICA INC,COM,,150255876,962500,SH
171779309,CIENA CORP,COM NEW,,108575551,1335000,SH
256163106,DOCUSIGN INC,COM,,370347711,4754753,SH
268150109,DYNATRACE INC,COM NEW,,141987256,2571767,SH
531229755,LIBERTY MEDIA CORP DEL,COM LBTY ONE S C,,402784383,3854396,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,438282667,2897162,SH
558256103,MADISON SQUARE GARDEN ENTMT,COM CL A,,115342389,2885724,SH
30303M102,META PLATFORMS INC,CL A,,293655011,397858,SH
60937P106,MONGODB INC,CL A,,110454740,526000,SH
N97284108,NEBIUS GROUP N.V.,SHS CLASS A,,163721471,2959000,SH
64110L106,NETFLIX INC,COM,,524938960,392000,SH
67059N108,NUTANIX INC,CL A,,186626808,2441481,SH
67066G104,NVIDIA CORPORATION,COM,,413777705,2619012,SH
68389X105,ORACLE CORP,COM,,460185324,2104859,SH
74736K101,QORVO INC,COM,,198150222,2333650,SH
83001C108,SIX FLAGS ENTERTAINMENT CORP,COM,,79615926,2616363,SH
833445109,SNOWFLAKE INC,CL A,,181510140,811146,SH
55826T102,SPHERE ENTERTAINMENT CO,CL A,,117274707,2805615,SH
88339J105,THE TRADE DESK INC,COM CL A,,157154170,2183000,SH
90138F102,TWILIO INC,CL A,,355590382,2859363,SH
90353T100,UBER TECHNOLOGIES INC,COM,,393933220,4222221,SH
911684108,UNITED STATES CELLULAR CORP,COM,,116159540,1815844,SH
91680M107,UPSTART HLDGS INC,COM,,236330048,3653835,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,,192568397,16803525,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,76168362,7526518,SH
