cusip,issuer,class,put_call,value_usd,shares,sh_type
003264108,ABRDN SILVER ETF TRUST,PHYSCL SILVR SHS,,238654,4245,SH
011659109,ALASKA AIR GROUP INC,COM,,93627329,1793627,SH
02079K305,ALPHABET INC,CAP STK CL A,,250159,700,SH
02079K107,ALPHABET INC,CAP STK CL C,,859299,2432,SH
025816109,AMERICAN EXPRESS CO,COM,,1119946,3311,SH
037833100,APPLE INC,COM,,1342630,4640,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,89862000,120,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,136679027,273145,SH
12008R107,BUILDERS FIRSTSOURCE INC,COM,,49547045,553722,SH
166764100,CHEVRON CORPORATION,COM,,1005003,6063,SH
191216100,COCA COLA CO,COM,,1245707,15328,SH
192446102,COGNIZANT TECHNOLOGY SOLUTIO,CL A,,14639591,377991,SH
22160K105,COSTCO WHOLESALE CORPORATION,COM,,3137566,3354,SH
231021106,CUMMINS INC,COM,,9251760,12972,SH
243537107,DECKERS OUTDOOR CORP,COM,,66544059,670199,SH
254687106,DISNEY WALT CO,COM,,15462848,160653,SH
256677105,DOLLAR GEN CORP,COM,,76583445,665307,SH
256746108,DOLLAR TREE INC,COM,,64117167,530113,SH
29446M102,EQUINOR ASA,SPONSORED ADR,,5060895,161175,SH
30231G102,EXXON MOBIL CORP,COM,,7817103,57176,SH
33829M101,FIVE BELOW INC,COM,,18996072,105657,SH
369604301,GE AEROSPACE,COM NEW,,3495123,9352,SH
36266G107,GE HEALTHCARE TECHNOLOGIES I,COMMON STOCK,,293230,4581,SH
36828A101,GE VERNOVA INC,COM,,2342671,1994,SH
403949100,HF SINCLAIR CORP,COM,,17564807,252187,SH
46436E718,ISHARES TR,0-3 MTH TREASURY,,862742,8570,SH
478160104,JOHNSON & JOHNSON,COM,,201652,794,SH
496902404,KINROSS GOLD CORP,COM,,36587262,1548995,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,338038,658,SH
58933Y105,MERCK & CO INC,COM,,5735341,44633,SH
595017104,MICROCHIP TECHNOLOGY INC.,COM,,220522,2418,SH
594918104,MICROSOFT CORP,COM,,239106,641,SH
64110L106,NETFLIX INC.,COM,,212772,2980,SH
651639106,NEWMONT CORP,COM,,41771064,447228,SH
N6596X109,NXP SEMICONDUCTORS N V,COM,,2153252,7662,SH
680665205,OLIN CORP,COM PAR $1,,42688822,2153826,SH
69932A204,PARAMOUNT SKYDANCE CORP,COM CL B,,6397512,648835,SH
704326107,PAYCHEX INC,COM,,20810577,211640,SH
718172109,PHILIP MORRIS INTL INC,COM,,318763,1762,SH
718546104,PHILLIPS 66,COM,,248842,1472,SH
78409V104,S&P GLOBAL INC,COM,,18729480,45989,SH
78413P101,SEACOR MARINE HLDGS INC,COM,,1592539,208175,SH
780259305,SHELL PLC,SPON ADS,,385219,4968,SH
85207H104,SPROTT ASSET MANAGEMENT LP,PHYSICAL GOLD TR,,720128,23869,SH
855244109,STARBUCKS CORP,COM,,4676339,45761,SH
866966104,SUNBELT RENTALS HOLDINGS INC,SHS,,207523,2774,SH
87165B103,SYNCHRONY FINANCIAL,COM,,337434,4437,SH
89417E109,TRAVELERS COMPANIES INC,COM,,6305292,19100,SH
91913Y100,VALERO ENERGY CORP,COM,,9868963,37893,SH
98149E303,WORLD GOLD TR,SPDR GLD MINIS,,1911083,24063,SH
