cusip,issuer,class,put_call,value_usd,shares,sh_type
025537101,AMERICAN ELECTRIC POWER COMPANY,COM,,59472675,434710,SH
071705107,BAUSCH PLUS LOMB CORP.,COMMON SHARES,,57960000,3500000,SH
12769G100,"CAESARS ENTERTAINMENT, INC.",COM,,73642490,2440109,SH
155923105,"CENTURI HOLDINGS, INC.",COM SHS,,433521971,14336044,SH
12662P108,CVR ENERGY INC,COM,,1860894131,67570593,SH
12662P108,CVR ENERGY INC,COM,,100005506,3631282,SH
126633205,"CVR PARTNERS, LP",COM,,433880160,3892000,SH
126633205,"CVR PARTNERS, LP",COM,,30353106,272274,SH
278768106,ECHOSTAR CORPORATION,CL A,,142561013,1404542,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,2234185830,309873208,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,492500377,68307958,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,952613838,132123972,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,612880751,85004265,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,166435207,23083940,SH
459506101,INTERNATIONAL FLAVORS AND FRAGRANCES INC.,COM,,338665500,4275000,SH
610236101,"MONRO, INC.",COM,,86894384,5078573,SH
477143101,JETBLUE AIRWAYS CORP.,COM,,118371366,20658179,SH
80007P869,"SANDRIDGE ENERGY, INC.",COM NEW,,69252220,5054907,SH
