cusip,issuer,class,put_call,value_usd,shares,sh_type
N00985106,AERCAP HOLDINGS NV,SHS,,55457210,404266,SH
02913V103,AMERICAN PUB ED INC,COM,,568800,10000,SH
030506109,AMERICAN WOODMARK CORP,COM,,2883772,72402,SH
12769G100,CAESARS ENTERTAINMENT INC NE,COM,,11100600,420000,SH
124830878,CBL & ASSOC PPTYS INC,COMMON STOCK,,4519868,117613,SH
15135B101,CENTENE CORP DEL,COM,,6826290,208500,SH
278768106,ECHOSTAR CORP,CL A,,185539209,1584857,SH
278768AB2,ECHOSTAR CORP,NOTE 3.875%11/3,,84336641,23045906,PRN
28238P109,EHEALTH INC,COM,,602940,467395,SH
036752103,ELEVANCE HEALTH INC FORMERLY,COM,,24825200,84800,SH
37890B100,GLOBAL BUSINESS TRAVEL GROUP,COM CL A,,122502293,21953816,SH
38046W204,GOHEALTH INC,CL A NEW,,1395608,924244,SH
40054J109,GRUPO AEROMEXICO SAB DE CV,SPONSORED ADS,,7727930,551601,SH
49456W105,KINDERCARE LEARNING COMPANIE,COM,,2750000,1250000,SH
57638P104,MASTERBRAND INC,COMMON STOCK,,10687466,1286097,SH
588056101,MERCER INTL INC,COM,,6600349,4648133,SH
60855R100,MOLINA HEALTHCARE INC,COM,,41323000,310000,SH
02156K103,OPTIMUM COMMUNICATIONS INC,CL A,,10646051,8189270,SH
86389T106,STUDIO CITY INTL HLDGS LTD,SPON ADS,,7870947,3239073,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,,53689372,1275282,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,7441225,27500,SH
20337X109,VISTANCE NETWORKS INC,COM,,24909667,1368663,SH
