cusip,issuer,class,put_call,value_usd,shares,sh_type
N00985106,AERCAP HOLDINGS NV,SHS,,199636544,2142023,SH
02156K103,ALTICE USA INC,CL A,,16706111,8189270,SH
02913V103,AMERICAN PUB ED INC,COM,,24648602,1402082,SH
12769G100,CAESARS ENTERTAINMENT INC NE,COM,,12716800,320000,SH
143658300,CARNIVAL CORP,UNIT 99/99/9999,,21046147,1124260,SH
124830878,CBL & ASSOC PPTYS INC,COMMON STOCK,,2749792,117613,SH
25470MAB5,DISH NETWORK CORPORATION,NOTE 3.375% 8/1,,45658117,72298000,PRN
25470MAF6,DISH NETWORK CORPORATION,NOTE 12/1,,79998996,108722000,PRN
278768106,ECHOSTAR CORP,CL A,,105362785,5915934,SH
54150E104,LOMA NEGRA C I A S A MTN 14,SPONSORED ADS,,30355685,4490486,SH
588056101,MERCER INTL INC,COM,,14626672,1712725,SH
67623C109,OFFICE PPTYS INCOME TR,COM SHS BEN INT,,998955,489684,SH
86389T106,STUDIO CITY INTL HLDGS LTD,SPON ADS,,19123188,3268921,SH
879273209,TELECOM ARGENTINA SA,SPON ADR REP B,,2461294,340428,SH
912909108,UNITED STATES STL CORP NEW,COM,,11340000,300000,SH
91680MAB3,UPSTART HLDGS INC,NOTE 0.250% 8/1,,59547671,76456000,PRN
N97284108,YANDEX N V,SHS CLASS A,,3468886,387585,SH
