cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,1104311851,5033556,SH
03831W108,APPLOVIN CORP,COM CL A,Call,110485248,315600,SH
03831W108,APPLOVIN CORP,COM CL A,,441567807,1261334,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,454277538,566862,SH
09857L108,BOOKING HOLDINGS INC,COM,,347192301,59972,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,347682662,5621385,SH
14040H105,CAPITAL ONE FINL CORP,COM,,655435477,3080633,SH
146869102,CARVANA CO,CL A,,594832455,1765291,SH
146869102,CARVANA CO,CL A,Call,129224160,383500,SH
26884L109,EQT CORP,COM,,438462999,7518227,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,532303441,1862764,SH
461202103,INTUIT,COM,,607787292,771666,SH
48251W104,KKR & CO INC,COM,,694651930,5221769,SH
50212V100,LPL FINL HLDGS INC,COM,,702036833,1872248,SH
30303M102,META PLATFORMS INC,CL A,,1228932398,1665017,SH
594918104,MICROSOFT CORP,COM,,922623923,1854856,SH
718172109,PHILIP MORRIS INTL INC,COM,,502258808,2757694,SH
79466L302,SALESFORCE INC,COM,,508070282,1863179,SH
855244109,STARBUCKS CORP,COM,,509641845,5561954,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,778201521,3435920,SH
87422Q109,TALEN ENERGY CORP,COM,,316759023,1089380,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,528273464,1693347,SH
92840M102,VISTRA CORP,COM,,1253896239,6469719,SH
M98068105,WIX COM LTD,SHS,,342484510,2161331,SH
