cusip,issuer,class,put_call,value_usd,shares,sh_type
003264108,ABRDN SILVER ETF TRUST,PHYSCL SILVR SHS,,303984,4245,SH
011659109,ALASKA AIR GROUP INC,COM,,62344380,1695062,SH
02079K305,ALPHABET INC,CAP STK CL A,,201292,700,SH
02079K107,ALPHABET INC,CAP STK CL C,,697644,2432,SH
025816109,AMERICAN EXPRESS CO,COM,,1039321,3436,SH
037833100,APPLE INC,COM,,1050691,4140,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,83304240,116,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,121249580,253025,SH
12008R107,BUILDERS FIRSTSOURCE INC,COM,,18788529,228210,SH
166764100,CHEVRON CORPORATION,COM,,1254435,6063,SH
191216100,COCA COLA CO,COM,,1165694,15328,SH
22160K105,COSTCO WHOLESALE CORPORATION,COM,,3354980,3367,SH
231021106,CUMMINS INC,COM,,21267931,39530,SH
243537107,DECKERS OUTDOOR CORP,COM,,66162393,661029,SH
254687106,DISNEY WALT CO,COM,,14705946,152583,SH
256677105,DOLLAR GEN CORP,COM,,76964012,648227,SH
256746108,DOLLAR TREE INC,COM,,56231742,513485,SH
29446M102,EQUINOR ASA,SPONSORED ADR,,7425259,175954,SH
30231G102,EXXON MOBIL CORP,COM,,9758334,57517,SH
33829M101,FIVE BELOW INC,COM,,44020328,192666,SH
Y2573F102,FLEXTRONICS INTL LTD,ORD,,293588,4485,SH
369604301,GE AEROSPACE,COM NEW,,2653817,9352,SH
36266G107,GE HEALTHCARE TECHNOLOGIES I,COMMON STOCK,,326076,4581,SH
36828A101,GE VERNOVA INC,COM,,1740563,1994,SH
403949100,HF SINCLAIR CORP,COM,,22502671,360678,SH
46436E718,ISHARES TR,0-3 MNTH TREASRY,,998145,9916,SH
496902404,KINROSS GOLD CORP,COM,,46052879,1508941,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,328852,658,SH
58933Y105,MERCK & CO INC,COM,,5368904,44633,SH
64110L106,NETFLIX INC.,COM,,286527,2980,SH
651639106,NEWMONT CORP,COM,,51866638,479138,SH
N6596X109,NXP SEMICONDUCTORS N V,COM,,2558393,12996,SH
680665205,OLIN CORP,COM PAR $1,,60331666,2029319,SH
69932A204,PARAMOUNT SKYDANCE CORP,COM CL B,,5887416,652707,SH
718172109,PHILIP MORRIS INTL INC,COM,,291329,1762,SH
718546104,PHILLIPS 66,COM,,268169,1472,SH
78413P101,SEACOR MARINE HLDGS INC,COM,,1490533,208175,SH
780259305,SHELL PLC,SPON ADS,,462024,4968,SH
85207H104,SPROTT ASSET MANAGEMENT LP,PHYSICAL GOLD TR,,845917,23869,SH
855244109,STARBUCKS CORP,COM,,22513950,251300,SH
87165B103,SYNCHRONY FINANCIAL,COM,,301805,4437,SH
89417E109,TRAVELERS COMPANIES INC,COM,,5571088,19100,SH
91913Y100,VALERO ENERGY CORP,COM,,10885389,44056,SH
98149E303,WORLD GOLD TR,SPDR GLD MINIS,,2222614,23979,SH
