cusip,issuer,class,put_call,value_usd,shares,sh_type
037833100,APPLE INC,COM,,652464,2400,SH
06417N103,BANK OZK,COM,,42046274,913652,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,754800,1,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,24133232,48012,SH
125269100,CF INDS HLDGS INC,COM,,4230498,54700,SH
25278X109,DIAMONDBACK ENERGY INC,COM,,601320,4000,SH
29273V100,ENERGY TRANSFER L P,COM UT LTD PTN,,2747234,166600,SH
293792107,ENTERPRISE PRODS PARTNERS L,COM,,174739824,5450400,SH
26875P101,EOG RES INC,COM,,210020,2000,SH
63900P608,NATURAL RESOURCE PARTNERS L,COM UNIT LTD PAR,,1252800,12000,SH
674599105,OCCIDENTAL PETE CORP,COM,,2841392,69100,SH
743315103,PROGRESSIVE CORP,COM,,5829632,25600,SH
790148100,ST JOE CO,COM,,1153111866,19422467,SH
87612E106,TARGET CORP,COM,,2248250,23000,SH
084423102,WR BERKLEY CORP,COM,,18241718,260150,SH
