cusip,issuer,class,put_call,value_usd,shares,sh_type
00404A109,ACADIA HEALTHCARE COMPANY IN,COM,,2891922,95380,SH
00404A109,ACADIA HEALTHCARE COMPANY IN,COM,,772554,25480,SH
01626W101,ALIGHT INC,COM CL A,,4597138,775234,SH
01626W101,ALIGHT INC,COM CL A,,95686,16136,SH
01626W101,ALIGHT INC,COM CL A,,1237176,208630,SH
10922N103,BRIGHTHOUSE FINL INC,COM,,7661175,132112,SH
10922N103,BRIGHTHOUSE FINL INC,COM,,132911862,2291979,SH
10922N103,BRIGHTHOUSE FINL INC,COM,,21862578,377006,SH
G1890L107,CAPRI HOLDINGS LIMITED,SHS,,14593393,739655,SH
G1890L107,CAPRI HOLDINGS LIMITED,SHS,,54049388,2739452,SH
15135B101,CENTENE CORP DEL,COM,,7059359,116280,SH
15135B101,CENTENE CORP DEL,COM,,26183616,431290,SH
N20944109,CNH INDL N V,SHS,,21562452,1755900,SH
N20944109,CNH INDL N V,SHS,,77617459,6320640,SH
218937100,CORE NATURAL RESOURCES INC,COM SHS,,133408289,1730328,SH
218937100,CORE NATURAL RESOURCES INC,COM SHS,,36877855,478312,SH
22407B108,COYA THERAPEUTICS INC,COMMON STOCK,,2482998,383771,SH
22407B108,COYA THERAPEUTICS INC,COMMON STOCK,,8169468,1262669,SH
Y2065G121,DHT HOLDINGS INC,SHS NEW,,54784527,5217574,SH
Y2065G121,DHT HOLDINGS INC,SHS NEW,,14630280,1393360,SH
256746108,DOLLAR TREE INC,COM,,6905689,91990,SH
256746108,DOLLAR TREE INC,COM,,25851856,344370,SH
36269B105,GAIN THERAPEUTICS INC,COM,,141340,74000,SH
36269B105,GAIN THERAPEUTICS INC,COM,,939968,492130,SH
36315X101,GALAPAGOS NV,SPON ADR,,2679877,106683,SH
36315X101,GALAPAGOS NV,SPON ADR,,9446703,376063,SH
38268T103,GOPRO INC,CL A,,1630031,2458940,SH
38268T103,GOPRO INC,CL A,,241402,364160,SH
388689101,GRAPHIC PACKAGING HLDG CO,COM,,23263794,896140,SH
388689101,GRAPHIC PACKAGING HLDG CO,COM,,3918922,150960,SH
392709101,GREEN BRICK PARTNERS INC,COM,,503944583,8642507,SH
392709101,GREEN BRICK PARTNERS INC,COM,,48098520,824876,SH
40434L105,HP INC,COM,,18225835,658210,SH
40434L105,HP INC,COM,,65363906,2360560,SH
485859110,KATAPULT HOLDINGS INC,*W EXP 06/09/202,,317,35600,SH
485859110,KATAPULT HOLDINGS INC,*W EXP 06/09/202,,2017,226627,SH
50155Q100,KYNDRYL HLDGS INC,COMMON STOCK,,27315928,869934,SH
50155Q100,KYNDRYL HLDGS INC,COMMON STOCK,,102529572,3265273,SH
G61188101,LIBERTY GLOBAL LTD,COM CL A,,12659043,1099830,SH
G61188101,LIBERTY GLOBAL LTD,COM CL A,,47428935,4120672,SH
67080N119,NUVATION BIO INC,*W EXP 02/10/202,,32000,100000,SH
67080N101,NUVATION BIO INC,COM CL A,,61591,34995,SH
70614W100,PELOTON INTERACTIVE INC,CL A COM,,6715190,1062530,SH
70614W100,PELOTON INTERACTIVE INC,CL A COM,,24906349,3940878,SH
707569109,PENN ENTERTAINMENT INC,COM,,76952293,4718105,SH
707569109,PENN ENTERTAINMENT INC,COM,,21780292,1335395,SH
707569109,PENN ENTERTAINMENT INC,COM,,3505671,214940,SH
G76279101,ROIVANT SCIENCES LTD,SHS,,11771499,1166650,SH
G76279101,ROIVANT SCIENCES LTD,SHS,,39680509,3932657,SH
G76279101,ROIVANT SCIENCES LTD,SHS,,3449367,341860,SH
G7997W102,SEADRILL LTD,COM,,31304200,1252168,SH
G7997W102,SEADRILL LTD,COM,,8416500,336660,SH
78463V107,SPDR GOLD TR,GOLD SHS,,2362748,8200,SH
78463V107,SPDR GOLD TR,GOLD SHS,,49545961,171951,SH
87162W100,TD SYNNEX CORPORATION,COM,,1012570,9740,SH
87162W100,TD SYNNEX CORPORATION,COM,,3791941,36475,SH
878742204,TECK RESOURCES LTD,CL B,,15339580,421070,SH
878742204,TECK RESOURCES LTD,CL B,,57520420,1578930,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,1888512,122870,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,6844722,445330,SH
92189H607,VANECK ETF TRUST,OIL SERVICES ETF,,2516352,9600,SH
92189H607,VANECK ETF TRUST,OIL SERVICES ETF,,723451,2760,SH
92189F106,VANECK ETF TRUST,GOLD MINERS ETF,,2752684,59880,SH
92189F106,VANECK ETF TRUST,GOLD MINERS ETF,,762183,16580,SH
92556V106,VIATRIS INC,COM,,43347144,4976710,SH
92556V106,VIATRIS INC,COM,,8920085,1024120,SH
G48833118,WEATHERFORD INTL PLC,ORD SHS,,19071779,356149,SH
G48833118,WEATHERFORD INTL PLC,ORD SHS,,5381240,100490,SH
