cusip,issuer,class,put_call,value_usd,shares,sh_type
009066101,AIRBNB INC,COM CL A,,1516300,10000,SH
02079K305,ALPHABET INC,CAP STK CL A,,48767930,267735,SH
02079K107,ALPHABET INC,CAP STK CL C,,52817256,287958,SH
023135106,AMAZON COM INC,COM,,341730739,1768335,SH
037833100,APPLE INC,COM,,588952072,2796278,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,207558963,202946,SH
11135F101,BROADCOM INC,COM,,8657018,5392,SH
G25457105,CREDO TECHNOLOGY GROUP HOLDI,ORDINARY SHARES,,434384,13600,SH
254687106,DISNEY WALT CO,COM,,3475150,35000,SH
42824C109,HEWLETT PACKARD ENTERPRISE C,COM,,11114250,525000,SH
443573100,HUBSPOT INC,COM,,5766377,9777,SH
461202103,INTUIT,COM,,3943260,6000,SH
482480100,KLA CORP,COM NEW,,86123368,104454,SH
512807108,LAM RESEARCH CORP,COM,,174214784,163605,SH
594918104,MICROSOFT CORP,COM,,482307768,1079109,SH
M7S64H106,MONDAY COM LTD,SHS,,1444560,6000,SH
64110W102,NETEASE INC,SPONSORED ADS,,435845,4560,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,715055089,5378376,SH
79466L302,SALESFORCE INC,COM,,11055300,43000,SH
82509L107,SHOPIFY INC,CL A,,10090921,152777,SH
83304A106,SNAP INC,CL A,,3322000,200000,SH
78468R663,SPDR SER TR,BLOOMBERG 1-3 MO,,5020366,54700,SH
880770102,TERADYNE INC,COM,,19091299,128743,SH
89677Q107,TRIP COM GROUP LTD,ADS,,378350,8050,SH
91332U101,UNITY SOFTWARE INC,COM,,2296351,141227,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,893900,70000,SH
