cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,171251064,965393,SH
023135106,AMAZON COM INC,COM,,732188895,3337385,SH
032095101,AMPHENOL CORP NEW,CL A,,312886709,3168473,SH
03852U106,ARAMARK,COM,,118473049,2829545,SH
G0450A105,ARCH CAP GROUP LTD,ORD,,386139954,4240966,SH
101137107,BOSTON SCIENTIFIC CORP,COM,,176255084,1640956,SH
12008R107,BUILDERS FIRSTSOURCE INC,COM,,30646061,262628,SH
13646K108,CANADIAN PACIFIC KANSAS CITY,COM,,361247738,4557181,SH
14040H105,CAPITAL ONE FINL CORP,COM,,496505672,2333642,SH
144285103,CARPENTER TECHNOLOGY CORP,COM,,527627937,1909067,SH
12572Q105,CME GROUP INC,COM,,419751620,1522936,SH
G25508105,CRH PLC,ORD,,419577775,4570564,SH
31488V107,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,486306737,2233326,SH
31946M103,FIRST CTZNS BANCSHARES INC N,CL A,,174145395,89010,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,414326567,1449911,SH
369604301,GE AEROSPACE,COM NEW,,324784740,1261839,SH
45841N107,INTERACTIVE BROKERS GROUP IN,COM CL A,,446429726,8056844,SH
45866F104,INTERCONTINENTAL EXCHANGE IN,COM,,198131271,1079911,SH
50212V100,LPL FINL HLDGS INC,COM,,312168525,832516,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,236040649,420046,SH
30303M102,META PLATFORMS INC,CL A,,406905327,551295,SH
594918104,MICROSOFT CORP,COM,,917256869,1844066,SH
743315103,PROGRESSIVE CORP,COM,,703966272,2637961,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,296083469,2051434,SH
92826C839,VISA INC,COM CL A,,678257341,1910315,SH
