cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,484744,1371931,SH
023135106,AMAZON COM INC,COM,,892310,3743854,SH
03064D108,AMERICOLD REALTY TRUST INC,COM,,107371,6830230,SH
G0403H108,AON PLC,SHS CL A,,227871,687000,SH
G0750C108,AXALTA COATING SYS LTD,COM,,43608,1274356,SH
12572Q105,CME GROUP INC,COM,,136694,619000,SH
67011P100,DNOW INC,COM,,36160,2788000,SH
26969P108,EAGLE MATLS INC,COM,,119422,530763,SH
036752103,ELEVANCE HEALTH INC FORMERLY,COM,,493140,1275154,SH
31488V107,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,344269,1450594,SH
36165L108,GDS HLDGS LTD,SPONSORED ADS,,113208,3769818,SH
372460105,GENUINE PARTS CO,COM,,332253,2816178,SH
40054J109,GRUPO AEROMEXICO SAB DE CV,SPONSORED ADS,,87843,4880188,SH
G4412G101,HERBALIFE LTD,COM SHS,,121767,9259844,SH
G61188127,LIBERTY GLOBAL LTD,COM CL C,,93975,8543161,SH
60855R100,MOLINA HEALTHCARE INC,COM,,144906,633609,SH
G66721104,NORWEGIAN CRUISE LINE HLDGS,SHS,,163180,7730000,SH
71531U102,PERSHING SQUARE INC,COMMON STOCK,,12881,392000,SH
76131D103,RESTAURANT BRANDS INTL INC,COM,,489612,6753112,SH
879369106,TELEFLEX INCORPORATED,COM,,178605,1409000,SH
907818108,UNION PAC CORP,COM,,322427,1185395,SH
92826C839,VISA INC,COM CL A,,240628,701355,SH
95082P105,WESCO INTL INC,COM,,228979,662881,SH
