cusip,issuer,class,put_call,value_usd,shares,sh_type
00724F101,ADOBE INC,COM,,224575934,404248,SH
00724F101,ADOBE INC,COM,,762478650,1372500,SH
00724F101,ADOBE INC,COM,,26502591,47706,SH
00724F101,ADOBE INC,COM,,10814697,19467,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,17616493,108603,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,2129168,13126,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,140171338,864135,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,810523466,4996754,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,45024792,277571,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,3076961,18969,SH
00851L103,AGORA INC,ADS,,923281,435510,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,19631448,272659,SH
02079K305,ALPHABET INC,CAP STK CL A,,10169981,55833,SH
02079K305,ALPHABET INC,CAP STK CL A,,130406650,715930,SH
02079K305,ALPHABET INC,CAP STK CL A,,341494456,1874798,SH
02079K305,ALPHABET INC,CAP STK CL A,,21484228,117948,SH
02079K107,ALPHABET INC,CAP STK CL C,,2591541,14129,SH
02079K107,ALPHABET INC,CAP STK CL C,,20978846,114376,SH
02079K107,ALPHABET INC,CAP STK CL C,,86358171,470822,SH
02079K107,ALPHABET INC,CAP STK CL C,,3238647,17657,SH
023135106,AMAZON COM INC,COM,,33727923,174530,SH
023135106,AMAZON COM INC,COM,,401506056,2077651,SH
023135106,AMAZON COM INC,COM,,1577773199,8164415,SH
023135106,AMAZON COM INC,COM,,68838549,356215,SH
00165C302,AMC ENTMT HLDGS INC,CL A NEW,,1136117,228136,SH
032095101,AMPHENOL CORP NEW,CL A,,8259697,122602,SH
032095101,AMPHENOL CORP NEW,CL A,,114704566,1702606,SH
032095101,AMPHENOL CORP NEW,CL A,,276122682,4098600,SH
032095101,AMPHENOL CORP NEW,CL A,,19410038,288111,SH
03831W108,APPLOVIN CORP,COM CL A,,49363441,593168,SH
03831W108,APPLOVIN CORP,COM CL A,,129150782,1551920,SH
03831W108,APPLOVIN CORP,COM CL A,,8067097,96937,SH
03831W108,APPLOVIN CORP,COM CL A,,3859577,46378,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,2157960,2110,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,35162480,34381,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,72329511,70722,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,6359335,6218,SH
08862E109,BEYOND MEAT INC,COM,,2304167,343393,SH
11135F101,BROADCOM INC,COM,,108079463,67317,SH
11135F101,BROADCOM INC,COM,,324506513,202118,SH
11135F101,BROADCOM INC,COM,,14892896,9276,SH
11135F101,BROADCOM INC,COM,,7586129,4725,SH
15961R105,CHARGEPOINT HOLDINGS INC,COM CL A,,4653446,3081752,SH
21037T109,CONSTELLATION ENERGY CORP,COM,,37437272,186934,SH
21037T109,CONSTELLATION ENERGY CORP,COM,,17042777,85099,SH
21037T109,CONSTELLATION ENERGY CORP,COM,,210243646,1049801,SH
21037T109,CONSTELLATION ENERGY CORP,COM,,571575787,2854026,SH
21037T109,CONSTELLATION ENERGY CORP,COM,,111688376,557689,SH
21037T109,CONSTELLATION ENERGY CORP,COM,,34914271,174336,SH
22788C105,CROWDSTRIKE HLDGS INC,CL A,,182883175,477265,SH
24703L202,DELL TECHNOLOGIES INC,CL C,,264625845,1918830,SH
24703L202,DELL TECHNOLOGIES INC,CL C,,689798376,5001801,SH
24703L202,DELL TECHNOLOGIES INC,CL C,,36790113,266769,SH
24703L202,DELL TECHNOLOGIES INC,CL C,,17163175,124452,SH
256163106,DOCUSIGN INC,COM,,76090108,1422245,SH
25754A201,DOMINOS PIZZA INC,COM,,179729826,348091,SH
25754A201,DOMINOS PIZZA INC,COM,,4408426,8538,SH
G29183103,EATON CORP PLC,SHS,,85976037,274202,SH
G29183103,EATON CORP PLC,SHS,,17079069,54470,SH
G29183103,EATON CORP PLC,SHS,,202416906,645565,SH
G29183103,EATON CORP PLC,SHS,,777344694,2479173,SH
G29183103,EATON CORP PLC,SHS,,224510579,716028,SH
G29183103,EATON CORP PLC,SHS,,33079525,105500,SH
532457108,ELI LILLY & CO,COM,,41738923,46101,SH
532457108,ELI LILLY & CO,COM,,139015667,153544,SH
532457108,ELI LILLY & CO,COM,,5144369,5682,SH
532457108,ELI LILLY & CO,COM,,1556348,1719,SH
29355A107,ENPHASE ENERGY INC,COM,,95791397,960700,SH
29444U700,EQUINIX INC,COM,,75091037,99248,SH
29444U700,EQUINIX INC,COM,,177484741,234582,SH
29444U700,EQUINIX INC,COM,,12262973,16208,SH
29444U700,EQUINIX INC,COM,,5290904,6993,SH
31946M103,FIRST CTZNS BANCSHARES INC N,CL A,,7692414,4569,SH
31946M103,FIRST CTZNS BANCSHARES INC N,CL A,,85628405,50860,SH
31946M103,FIRST CTZNS BANCSHARES INC N,CL A,,257482895,152935,SH
336433107,FIRST SOLAR INC,COM,,5716313,25354,SH
336433107,FIRST SOLAR INC,COM,,2171180,9630,SH
36828A101,GE VERNOVA INC,COM,,36000978,209906,SH
36828A101,GE VERNOVA INC,COM,,9002217,52488,SH
36828A101,GE VERNOVA INC,COM,,110220387,642647,SH
36828A101,GE VERNOVA INC,COM,,301977485,1760699,SH
36828A101,GE VERNOVA INC,COM,,94767851,552550,SH
36828A101,GE VERNOVA INC,COM,,19507719,113741,SH
368736104,GENERAC HLDGS INC,COM,,74031432,559911,SH
418100103,HASHICORP INC,COM CL A,,17240554,511741,SH
42806J700,HERTZ GLOBAL HLDGS INC,COM NEW,,377085,106823,SH
42806J148,HERTZ GLOBAL HLDGS INC,*W EXP 06/30/205,,1578520,644294,SH
461202103,INTUIT,COM,,277307788,421947,SH
461202103,INTUIT,COM,,51552867,78442,SH
46120E602,INTUITIVE SURGICAL INC,COM NEW,,7126052,16019,SH
46120E602,INTUITIVE SURGICAL INC,COM NEW,,107344529,241305,SH
46120E602,INTUITIVE SURGICAL INC,COM NEW,,324140397,728651,SH
46120E602,INTUITIVE SURGICAL INC,COM NEW,,18273993,41079,SH
47215P106,JD.COM INC,SPON ADS CL A,,634501,24555,SH
48553T106,KANZHUN LIMITED,SPONSORED ADS,,3115820,165647,SH
482497104,KE HLDGS INC,SPONSORED ADS,,26567134,1877536,SH
512807108,LAM RESEARCH CORP,COM,,2898522,2722,SH
512807108,LAM RESEARCH CORP,COM,,41706980,39167,SH
512807108,LAM RESEARCH CORP,COM,,434749504,408273,SH
512807108,LAM RESEARCH CORP,COM,,7753173,7281,SH
549498103,LUCID GROUP INC,COM,,7709760,2953931,SH
58463J304,MEDICAL PPTYS TRUST INC,COM,,10880289,2524429,SH
30303M102,META PLATFORMS INC,CL A,,12638274,25065,SH
