cusip,issuer,class,put_call,value_usd,shares,sh_type
00404A109,ACADIA HEALTHCARE COMPANY IN,COM,,3964207,99980,SH
00404A109,ACADIA HEALTHCARE COMPANY IN,COM,,1136369,28660,SH
01626W101,ALIGHT INC,COM CL A,,4971536,718430,SH
01626W101,ALIGHT INC,COM CL A,,17165475,2480560,SH
01626W101,ALIGHT INC,COM CL A,,1065929,154036,SH
10922N103,BRIGHTHOUSE FINL INC,COM,,6346660,132112,SH
10922N103,BRIGHTHOUSE FINL INC,COM,,111571891,2322479,SH
10922N103,BRIGHTHOUSE FINL INC,COM,,18279508,380506,SH
G1890L107,CAPRI HOLDINGS LIMITED,SHS,,9918734,470975,SH
G1890L107,CAPRI HOLDINGS LIMITED,SHS,,34385547,1632742,SH
15135B101,CENTENE CORP DEL,COM,,40847277,674270,SH
15135B101,CENTENE CORP DEL,COM,,11887613,196230,SH
N20944109,CNH INDL N V,SHS,,90628670,7999000,SH
N20944109,CNH INDL N V,SHS,,25330708,2235720,SH
20854L108,CONSOL ENERGY INC NEW,COM,,22882113,214493,SH
20854L108,CONSOL ENERGY INC NEW,COM,,125898189,1180148,SH
22407B108,COYA THERAPEUTICS INC,COMMON STOCK,,7235093,1262669,SH
22407B108,COYA THERAPEUTICS INC,COMMON STOCK,,2199008,383771,SH
Y2065G121,DHT HOLDINGS INC,SHS NEW,,10837342,1166560,SH
Y2065G121,DHT HOLDINGS INC,SHS NEW,,37897849,4079424,SH
33733E807,FIRST TR EXCHANGE-TRADED FD,NAT GAS ETF,,1475337,59900,SH
33733E807,FIRST TR EXCHANGE-TRADED FD,NAT GAS ETF,,269206,10930,SH
36269B105,GAIN THERAPEUTICS INC,COM,,159840,74000,SH
36269B105,GAIN THERAPEUTICS INC,COM,,1063001,492130,SH
36315X101,GALAPAGOS NV,SPON ADR,,10267675,373370,SH
36315X101,GALAPAGOS NV,SPON ADR,,2914808,105993,SH
38268T103,GOPRO INC,CL A,,2680245,2458940,SH
38268T103,GOPRO INC,CL A,,396934,364160,SH
388689101,GRAPHIC PACKAGING HLDG CO,COM,,24339162,896140,SH
388689101,GRAPHIC PACKAGING HLDG CO,COM,,4100074,150960,SH
392709101,GREEN BRICK PARTNERS INC,COM,,46597245,824876,SH
392709101,GREEN BRICK PARTNERS INC,COM,,488215220,8642507,SH
40434L105,HP INC,COM,,15212106,466200,SH
40434L105,HP INC,COM,,53659382,1644480,SH
46090F100,INVESCO ACTVELY MNGD ETC FD,OPTIMUM YIELD,,235249,18110,SH
46090F100,INVESCO ACTVELY MNGD ETC FD,OPTIMUM YIELD,,1289258,99250,SH
46137V357,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,,3735904,21320,SH
46137V357,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,,1088178,6210,SH
485859110,KATAPULT HOLDINGS INC,*W EXP 06/09/202,,1382,226627,SH
485859110,KATAPULT HOLDINGS INC,*W EXP 06/09/202,,217,35600,SH
50155Q100,KYNDRYL HLDGS INC,COMMON STOCK,,101318765,2928288,SH
50155Q100,KYNDRYL HLDGS INC,COMMON STOCK,,28861728,834154,SH
G61188101,LIBERTY GLOBAL LTD,COM CL A,,38544489,3020728,SH
G61188101,LIBERTY GLOBAL LTD,COM CL A,,11031403,864530,SH
67080N119,NUVATION BIO INC,*W EXP 02/10/202,,23000,100000,SH
67080N101,NUVATION BIO INC,COM CL A,,93087,34995,SH
70614W100,PELOTON INTERACTIVE INC,CL A COM,,20033012,2302645,SH
70614W100,PELOTON INTERACTIVE INC,CL A COM,,71514365,8220042,SH
707569109,PENN ENTERTAINMENT INC,COM,,85052971,4291270,SH
707569109,PENN ENTERTAINMENT INC,COM,,24620999,1242230,SH
707569109,PENN ENTERTAINMENT INC,COM,,4260111,214940,SH
G76279101,ROIVANT SCIENCES LTD,SHS,,45352517,3833687,SH
G76279101,ROIVANT SCIENCES LTD,SHS,,4044204,341860,SH
G76279101,ROIVANT SCIENCES LTD,SHS,,12960002,1095520,SH
G7997W102,SEADRILL 2021 LTD,COM,,6690121,171850,SH
G7997W102,SEADRILL 2021 LTD,COM,,23214543,596315,SH
78463V107,SPDR GOLD TR,GOLD SHS,,48060626,198491,SH
78463V107,SPDR GOLD TR,GOLD SHS,,835349,3450,SH
78464A714,SPDR SER TR,S&P RETAIL ETF,,3691384,46380,SH
78464A714,SPDR SER TR,S&P RETAIL ETF,,1068894,13430,SH
87162W100,TD SYNNEX CORPORATION,COM,,1416742,12080,SH
87162W100,TD SYNNEX CORPORATION,COM,,4890576,41700,SH
878742204,TECK RESOURCES LTD,CL B,,6170287,152240,SH
878742204,TECK RESOURCES LTD,CL B,,37872164,934423,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,8019915,363880,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,2306927,104670,SH
92189F106,VANECK ETF TRUST,GOLD MINERS ETF,,3338440,98450,SH
92189H607,VANECK ETF TRUST,OIL SERVICES ETF,,1288343,4750,SH
92189F106,VANECK ETF TRUST,GOLD MINERS ETF,,438795,12940,SH
92189H607,VANECK ETF TRUST,OIL SERVICES ETF,,233258,860,SH
92556V106,VIATRIS INC,COM,,10064580,808400,SH
92556V106,VIATRIS INC,COM,,61960040,4976710,SH
G48833118,WEATHERFORD INTL PLC,ORD SHS,,7198099,100490,SH
G48833118,WEATHERFORD INTL PLC,ORD SHS,,25510953,356149,SH
