cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,516376003,2124130,SH
043436104,ASBURY AUTOMOTIVE GROUP INC,COM,,526910019,2155492,SH
172573107,CIRCLE INTERNET GROUP INC,COM CL A,,36459500,275000,SH
22266T109,COUPANG INC,CL A,,419178441,13017964,SH
29273V100,ENERGY TRANSFER L P,COM UT LTD PTN,,106491133,6205777,SH
536797103,LITHIA MTRS INC,COM,,787008744,2490534,SH
53947R105,LOAR HOLDINGS INC,COM SHS,,2564019200,32050240,SH
30303M102,META PLATFORMS INC,CL A,,289900177,394755,SH
67080N101,NUVATION BIO INC,COM CL A,,14102598,3811513,SH
88023U101,SOMNIGROUP INTERNATIONAL INC,COM,,492929595,5845246,SH
023586100,U HAUL HOLDING COMPANY,COM,,2077405,36401,SH
023586506,U HAUL HOLDING COMPANY,COM SER N,,165499772,3251469,SH
G96629103,WILLIS TOWERS WATSON PLC LTD,SHS,,248993106,720779,SH
