cusip,issuer,class,put_call,value_usd,shares,sh_type
09239B109,BLACKLINE INC,COM,,19826778,326313,SH
185123106,CLEARWATER ANALYTICS HLDGS I,CL A,,51264614,1862813,SH
20717M103,CONFLUENT INC,CLASS A COM,,10038171,359019,SH
Y2573F102,FLEX LTD,ORD,,38737660,1009056,SH
37940X102,GLOBAL PMTS INC,COM,,17745373,158356,SH
40171V100,GUIDEWIRE SOFTWARE INC,COM,,10035905,59532,SH
45674M101,INFORMATICA INC,COM CL A,,16139636,622431,SH
45867G101,INTERDIGITAL INC,COM,,73932269,381645,SH
565394103,MAPLEBEAR INC,COM,,17150572,414065,SH
573874104,MARVELL TECHNOLOGY INC,COM,,72036264,652207,SH
63001N106,NCR ATLEOS CORPORATION,COM SHS,,9938560,293000,SH
70450Y103,PAYPAL HLDGS INC,COM,,22999265,269470,SH
705573103,PEGASYSTEMS INC,COM,,74406779,798356,SH
87427V103,TALKSPACE INC,COM,,9970188,3226598,SH
M87915274,TOWER SEMICONDUCTOR LTD,SHS NEW,,55934245,1085891,SH
92940WAD1,WIX COM LTD,NOTE 8/1,,64675239,301446,SH
256163106,DOCUSIGN INC,COM,,899400,10000,SH
573874104,MARVELL TECHNOLOGY INC,COM,Put,24000785,217300,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,Put,87912000,150000,SH
