cusip,issuer,class,put_call,value_usd,shares,sh_type
03524A108,ANHEUSER BUSCH INBEV SA NV,SPONSORED ADR,,118137110,1703000,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,8169547277,17048304,SH
136375102,CANADIAN NATL RY CO,COM,,5326238797,51826786,SH
149123101,CATERPILLAR INC,COM,,4501281374,6353614,SH
191241108,COCA-COLA FEMSA SAB DE CV,SPONS ADS REP,,606245838,6214719,SH
22266T109,COUPANG INC,CL A,,174603090,9248045,SH
235851102,DANAHER CORP DEL,COM,,70720800,373000,SH
244199105,DEERE & CO,COM,,2003871027,3557378,SH
278865100,ECOLAB INC,COM,,1388104065,5218044,SH
31428X106,FEDEX CORP,COM,,849262057,2384362,SH
440452100,HORMEL FOODS CORP,COM,,47231819,2085290,SH
500754106,KRAFT HEINZ CO,COM,,55608774,2472600,SH
55825T103,MADISON SQUARE GRDN SPRT COR,CL A,,190399288,592406,SH
580135101,MCDONALDS CORP,COM,,104083571,334900,SH
H5919C104,ON HLDG AG,NAMEN AKT A,,17010000,500000,SH
693718108,PACCAR INC,COM,,115500000,1000000,SH
80810D103,SCHRODINGER INC,COM,,79311703,6981664,SH
92338C103,VERALTO CORP,COM SHS,,10993524,124333,SH
931142103,WALMART INC,COM,,1042768482,8390477,SH
94106B101,WASTE CONNECTIONS INC,COM,,331243587,2039175,SH
94106L109,WASTE MGMT INC DEL,COM,,6351934228,27642344,SH
955306105,WEST PHARMACEUTICAL SVSC INC,COM,,111409480,444500,SH
