cusip,issuer,class,put_call,value_usd,shares,sh_type
003881307,ACACIA RESH CORP,ACACIA TCH COM,,218822470,61123595,SH
015857105,ALGONQUIN PWR UTILS CORP,COM,,363794377,63489420,SH
01626W101,ALIGHT INC,COM CL A,,259600988,45865899,SH
052769106,AUTODESK INC,COM,,454246920,1467348,SH
075887109,BECTON DICKINSON & CO,COM,,451207153,2619490,SH
094235108,BLOOMIN BRANDS INC,COM,,68716341,7980992,SH
34965K107,FORTREA HLDGS INC,COMMON STOCK,,12328057,2495558,SH
668771108,GEN DIGITAL INC,COM,,391916847,13330505,SH
39304D102,GREEN DOT CORP,CL A,,18684952,1733298,SH
42226K105,HEALTHCARE RLTY TR,CL A COM,,305950058,19290672,SH
464287507,ISHARES TR,CORE S&P MCP ETF,,325645685,5250656,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,,73368600,340000,SH
49177J102,KENVUE INC,COM,,438063602,20929938,SH
57667L107,MATCH GROUP INC NEW,COM,,472985085,15311916,SH
65249B208,NEWS CORP NEW,CL B,,235453233,6862525,SH
65249B109,NEWS CORP NEW,CL A,,202064378,6798936,SH
717081103,PFIZER INC,COM,,207061692,8542149,SH
74736K101,QORVO INC,COM,,668485137,7872867,SH
74935Q107,RB GLOBAL INC,COM,,26670999,251163,SH
767292105,RIOT PLATFORMS INC,COM,,52848970,4676900,SH
767292105,RIOT PLATFORMS INC,COM,Put,101304,187600,SH
775133101,ROGERS CORP,COM,,61597897,899502,SH
79466L302,SALESFORCE INC,COM,,341475234,1252247,SH
896945201,TRIPADVISOR INC,COM,,110912655,8499054,SH
92940WAD1,WIX COM LTD,NOTE 8/1,,7077263,7095000,SH
