cusip,issuer,class,put_call,value_usd,shares,sh_type
00165C302,AMC ENTMT HLDGS INC,CL A NEW,,5800000,2000000,SH
02079K305,ALPHABET INC,CAP STK CL A,,437580,1800,SH
023135106,AMAZON COM INC,COM,,873889,3980,SH
04271T100,ARRAY TECHNOLOGIES INC,COM SHS,,17365881,2130783,SH
267475101,DYCOM INDS INC,COM,,1201269283,4117320,SH
26884L109,EQT CORP,COM,,31569400,580000,SH
336433107,FIRST SOLAR INC,COM,,22053000,100000,SH
576323109,MASTEC INC,COM,,159607500,750000,SH
74762E102,QUANTA SCVS INC,COM,,2075349053,5007840,SH
75281A109,RANGE RES CORP,COM,,30112000,800000,SH
82489W107,SHOALS TECHNOLOGIES GROUP IN,CL A,,52276090,7054803,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,,19530000,1000000,SH
