cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,689421000,3700000,SH
032095101,AMPHENOL CORP NEW,CL A,,104256000,1600000,SH
03662Q105,ANSYS INC,COM,,81250650,255000,SH
03769M106,APOLLO GLOBAL MGMT INC,COM,,118664500,950000,SH
03769M304,APOLLO GLOBAL MGMT INC,SER A MAND CNV,,61191000,900000,SH
037833100,APPLE INC,COM,,216690000,930000,SH
051774115,AURORA INNOVATION INC,*W EXP 11/03/202,,1521215,1835000,SH
051774107,AURORA INNOVATION INC,CLASS A COM,,6112181,1032463,SH
070830104,BATH & BODY WORKS INC,COM,,376177200,11785000,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,251133750,4725000,SH
144285103,CARPENTER TECHNOLOGY CORP,COM,,105322800,660000,SH
17243V102,CINEMARK HLDGS INC,COM,,194880000,7000000,SH
18453H106,CLEAR CHANNEL OUTDOOR HLDGS,COM,,1360000,850000,SH
219948106,CORPAY INC,COM SHS,,239261400,765000,SH
G25508105,CRH PLC,ORD,,190117000,2050000,SH
126650100,CVS HEALTH CORP,COM,,99036000,1575000,SH
235851102,DANAHER CORPORATION,COM,,542139000,1950000,SH
26884L109,EQT CORP,COM,,71448000,1950000,SH
31488V107,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,191620050,965000,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,121012800,510000,SH
343928115,FLYEXCLUSIVE INC,*W EXP 99/99/999,,117600,367499,SH
343928107,FLYEXCLUSIVE INC,COM CL A,,3045560,1022000,SH
H33700115,GLOBAL BLUE GROUP HOLDING AG,*W EXP 08/28/202,,111600,1333333,SH
H33700107,GLOBAL BLUE GROUP HOLDING AG,ORD SHS,,45880177,8387601,SH
419870100,HAWAIIAN ELEC INDUSTRIES,COM,,14858800,1535000,SH
42806J148,HERTZ GLOBAL HLDGS INC,*W EXP 06/30/205,,8694300,3970000,SH
42809H107,HESS CORP,COM,,84875000,625000,SH
45866F104,INTERCONTINENTAL EXCHANGE IN,COM,,334934400,2085000,SH
46982L108,JACOBS SOLUTIONS INC,COM,,215985000,1650000,SH
G50737124,JAWS MUSTANG ACQUISITION COR,*W EXP 01/30/202,,23100,1000000,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,256206600,2340000,SH
50212V100,LPL FINL HLDGS INC,COM,,112825550,485000,SH
30303M102,META PLATFORMS INC,CL A,,311979800,545000,SH
594918104,MICROSOFT CORP,COM,,374361000,870000,SH
64107A113,NET POWER INC,*W EXP 06/08/202,,580000,500000,SH
69331C108,PG&E CORP,COM,,983557500,49750000,SH
776696106,ROPER TECHNOLOGIES INC,COM,,133545600,240000,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,309132600,1780000,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,,66843750,2875000,SH
88160R101,TESLA INC,COM,,104652000,400000,SH
911684108,UNITED STATES CELLULAR CORP,COM,,29803050,545344,SH
92840M102,VISTRA CORP,COM,,376364500,3175000,SH
