cusip,issuer,class,put_call,value_usd,shares,sh_type
00650F109,ADAPTIVE BIOTECHNOLOGIES COR,COM,,487097818,29993708,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,801427625,3742191,SH
009158106,AIR PRODS & CHEMS INC,COM,,1181381549,4782534,SH
02079K305,ALPHABET INC,CAP STK CL A,,834543136,2666272,SH
023135106,AMAZON COM INC,COM,,721731669,3126816,SH
G0260P102,AMER SPORTS INC,COM SHS,,179813732,4814290,SH
G0403H108,AON PLC,SHS CL A,,276534412,783650,SH
00187Y100,API GROUP CORP,COM STK,,441425439,11537518,SH
060505104,BANK AMERICA CORP,COM,,247204595,4494629,SH
09061G101,BIOMARIN PHARMACEUTICAL INC,COM,,358775106,6036936,SH
097023105,BOEING CO,COM,,858294249,3953087,SH
101137107,BOSTON SCIENTIFIC CORP,COM,,239310193,2509808,SH
10806X102,BRIDGEBIO PHARMA INC,COM,,1100992012,14393934,SH
133131102,CAMDEN PPTY TR,SH BEN INT,,524475610,4764495,SH
14040H105,CAPITAL ONE FINL CORP,COM,,715523548,2952317,SH
143658300,CARNIVAL CORP,UNIT 99/99/9999,,429448197,14061827,SH
146869102,CARVANA CO,CL A,,447988157,1061533,SH
15101Q207,CELESTICA INC,COM,,502311154,1699236,SH
16679L109,CHEWY INC,CL A,,447386117,13536645,SH
H1467J104,CHUBB LIMITED,COM,,316439429,1013839,SH
22160N109,COSTAR GROUP INC,COM,,96999214,1442582,SH
126408103,CSX CORP,COM,,500885789,13817539,SH
253393102,DICKS SPORTING GOODS INC,COM,,509370673,2572969,SH
253868103,DIGITAL RLTY TR INC,COM,,233300823,1507988,SH
254687106,DISNEY WALT CO,COM,,1273484950,11193504,SH
26142V105,DRAFTKINGS INC NEW,COM CL A,,658872168,19119912,SH
316841105,FIGMA INC,CLASS A COM STK,,214966740,5752388,SH
34959J108,FORTIVE CORP,COM,,1061592511,19228265,SH
363576109,GALLAGHER ARTHUR J & CO,COM,,269394438,1040977,SH
37045V100,GENERAL MTRS CO,COM,,553471645,6806095,SH
37611X209,GINKGO BIOWORKS HOLDINGS INC,CL A NEW,,29725934,3577128,SH
40412C101,HCA HEALTHCARE INC,COM,,466477175,999180,SH
45720N103,INHIBRX BIOSCIENCES INC,COM,,113578695,1437705,SH
45866F104,INTERCONTINENTAL EXCHANGE IN,COM,,777925786,4803197,SH
46266C105,IQVIA HLDGS INC,COM,,139581987,619236,SH
465562106,ITAU UNIBANCO HLDG S A,SPON ADR REP PFD,,203319262,28396545,SH
G51502105,JOHNSON CTLS INTL PLC,SHS,,708765163,5918707,SH
46625H100,JPMORGAN CHASE & CO.,COM,,614145520,1905982,SH
526107107,LENNOX INTL INC,COM,,301696195,621311,SH
548661107,LOWES COS INC,COM,,219947566,912040,SH
574795100,MASIMO CORP,COM,,66895060,514340,SH
580135101,MCDONALDS CORP,COM,,1106140680,3619215,SH
58507V107,MEDLINE INC,COM CL A,,292284594,6959157,SH
594918104,MICROSOFT CORP,COM,,1556116024,3217642,SH
59522J103,MID-AMER APT CMNTYS INC,COM,,538977468,3880048,SH
N62509109,NEWAMSTERDAM PHARMA COMPANY,ORDINARY SHARES,,147461130,4203567,SH
68622P109,ORIC PHARMACEUTICALS INC,COM,,53764612,6572691,SH
687604108,ORUKA THERAPEUTICS INC,COM,,80827374,2666690,SH
713317105,PEPGEN INC,COM,,22670645,3482434,SH
N69605108,PHARVARIS N V,COM,,101379353,3653310,SH
693475105,PNC FINL SVCS GROUP INC,COM,,1521029704,7287068,SH
743315103,PROGRESSIVE CORP,COM,,303217833,1331538,SH
750940108,RALLIANT CORP,COM,,161009493,3162630,SH
75120L100,RALLYBIO CORP,COM,,2878037,4194777,SH
758750103,REGAL REXNORD CORPORATION,COM,,452383261,3223940,SH
767292105,RIOT PLATFORMS INC,COM,,157474087,12428894,SH
G76279101,ROIVANT SCIENCES LTD,SHS,,139817245,6443191,SH
778296103,ROSS STORES INC,COM,,570589667,3167479,SH
78709Y105,SAIA INC,COM,,355443795,1088582,SH
808513105,SCHWAB CHARLES CORP,COM,,1386041939,13872905,SH
81141R100,SEA LTD,SPONSORD ADS,,468378996,3671545,SH
824348106,SHERWIN WILLIAMS CO,COM,,1027922961,3172308,SH
829401108,SIONNA THERAPEUTICS INC,COM,,131449746,3195181,SH
34385P108,STANDARD BIOTOOLS INC,COM,,75073498,58651170,SH
N82405106,STELLANTIS N.V,SHS,,434319598,39062551,SH
872590104,T-MOBILE US INC,COM,,762256423,3754218,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,1493587745,4914896,SH
88160R101,TESLA INC,COM,,764407523,1699741,SH
883556102,THERMO FISHER SCIENTIFIC INC,COM,,459612207,793187,SH
00510N102,TIC SOLUTIONS INC,COM,,347379600,34360000,SH
892672106,TRADEWEB MKTS INC,CL A,,297741589,2768659,SH
89532M101,TREVI THERAPEUTICS INC,COM,,40047023,3198644,SH
H42097107,UBS GROUP AG,SHS,,425957677,9128817,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,395231790,1197273,SH
92826C839,VISA INC,COM CL A,,1397300536,3984205,SH
955306105,WEST PHARMACEUTICAL SVSC INC,COM,,81174004,295028,SH
