cusip,issuer,class,put_call,value_usd,shares,sh_type
009158106,AIR PRODUCTS AND CHEMICALS I,COM,,67788,233356,SH
H01301128,ALCON AG,ORD SHS,,695604,9324656,SH
023135106,AMAZON COM INC,COM,,360551,1731170,SH
032654105,ANALOG DEVICES INC,COM,,327532,1029523,SH
09857L108,BOOKING HOLDINGS INC,COM,,210192,49923,SH
13646K108,CANADIAN PACIFIC KANSAS CITY,COM,,216142,2747795,SH
142339100,CARLISLE COS INC,COM,,67183,201377,SH
17275R102,CISCO SYS INC,COM,,236156,3043637,SH
217204106,COPART INC,COM,,9099,274058,SH
294429105,EQUIFAX INC,COM,,72708,403774,SH
303250104,FAIR ISAAC CORP,COM,,135804,127212,SH
N3167Y103,FERRARI N V,COM,,310801,926523,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,49652,487027,SH
369604301,GE AEROSPACE,COM NEW,,282875,996847,SH
45866F104,INTERCONTINENTAL EXCHANGE IN,COM,,293728,1867549,SH
G54950103,LINDE PLC,SHS,,66745,134631,SH
571748102,MARSH & MCLENNAN COS INC,COM,,45362,261527,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,77743,155592,SH
594918104,MICROSOFT CORP,COM,,272154,735214,SH
615369105,MOODYS CORP,COM,,222847,510824,SH
759530108,RELX PLC,SPONSORED ADR,,777,23447,SH
79466L302,SALESFORCE INC,COM,,66231,354805,SH
863667101,STRYKER CORPORATION,COM,,82109,249883,SH
866966104,SUNBELT RENTALS HOLDINGS INC,SHS,,207330,3185284,SH
969457100,WILLIAMS COS INC,COM,,129251,1775909,SH
92826C839,VISA INC,COM CL A,,358738,1186931,SH
941848103,WATERS CORP,COM,,243281,816929,SH
