cusip,issuer,class,put_call,value_usd,shares,sh_type
004890109,ACRIVON THERAPEUTICS INC,COMMON STOCK,,32272365,5360858,SH
00534B100,ADAGIO MED HLDGS INC,COM,,10303039,9812419,SH
000899104,ADMA BIOLOGICS INC,COM,,15268302,890280,SH
00973Y108,AKERO THERAPEUTICS INC,COM,,32983169,1185592,SH
01438T106,ALDEYRA THERAPEUTICS INC,COM,,46286496,9275851,SH
03152W109,AMICUS THERAPEUTICS INC,COM,,228396868,24245952,SH
03237H101,AMYLYX PHARMACEUTICALS INC,COM,,25607035,6774348,SH
03675P102,ANTERIS TECHNOLOGIES GLOBAL,COM,,11941200,2140000,SH
03770N101,APOGEE THERAPEUTICS INC,COM,,47439610,1047232,SH
03828A101,APPLIED THERAPEUTICS INC,COM,,736332,860000,SH
03837C106,APYX MEDICAL CORPORATION,COM,,237000,150000,SH
03940C100,ARCELLX INC,COMMON STOCK,,266795921,3478888,SH
04016X101,ARGENX SE,SPONSORED ADR,,41494665,67471,SH
228903100,ARTIVION INC,COM,,79871969,2793703,SH
04335A105,ARVINAS INC,COM,,14200158,740749,SH
04635X102,ASTRIA THERAPEUTICS INC,COM,,57979654,6485420,SH
04746L104,ATHIRA PHARMA INC,COM,,3169919,5402964,SH
05464T104,AXSOME THERAPEUTICS INC,COM,,56187301,664074,SH
088786108,BICYCLE THERAPEUTICS PLC,SPONSORED ADS,,2759512,197108,SH
09075X108,BIODESIX INC,COM,,3326036,2173880,SH
10919W405,BRIGHT MINDS BIOSCIENCES INC,COM NEW,,14539437,403649,SH
14179K101,CARGO THERAPEUTICS INC,COM,,53108917,3683004,SH
15102K100,CELCUITY INC,COM,,30922232,2362279,SH
152309100,CENTESSA PHARMACEUTICALS PLC,SPONSORED ADS,,106349435,6349220,SH
15678C102,CERIBELL INC,COM,,4672530,180546,SH
156944100,CG ONCOLOGY INC,COM,,12029826,419450,SH
21217B100,CONTINEUM THERAPEUTICS INC,CL A,,21114298,1441249,SH
22663K107,CRINETICS PHARMACEUTICALS IN,COM,,9434763,184525,SH
24661P807,DELCATH SYS INC,COM NEW,,602000,50000,SH
26818M108,DYNE THERAPEUTICS INC,COM,,12799606,543277,SH
28036F105,EDGEWISE THERAPEUTICS INC,COM,,71703838,2685537,SH
28176E108,EDWARDS LIFESCIENCES CORP,COM,,10734350,145000,SH
293602504,ENSYSCE BIOSCIENCES INC,COM NEW,,705461,86666,SH
30052C107,EVOLUS INC,COM,,56810140,5145846,SH
30233G209,EYEPOINT PHARMACEUTICALS INC,COM NEW,,11452691,1537274,SH
34962G208,FORTE BIOSCIENCES INC,COM NEW,,2174301,95742,SH
359616109,FULCRUM THERAPEUTICS INC,COM,,1118600,238000,SH
G4444H101,HELIX ACQUISITION CORP II,CL A ORD SHS,,5250000,500000,SH
N44445109,IMMATICS N.V,SHS,,66716372,9383456,SH
45256X103,IMMUNITYBIO INC,COM,,3127639,1221734,SH
45258J102,IMMUNOVANT INC,COM,,52987959,2139199,SH
45332Y109,INARI MED INC,COM,,9127587,178797,SH
45719W205,INHIBIKASE THERAPEUTICS INC,COM NEW,,19256250,5925000,SH
45720N103,INHIBRX BIOSCIENCES INC,COM,,16386000,1064026,SH
457669307,INSMED INC,COM PAR $.01,,9941760,144000,SH
45784P101,INSULET CORP,COM,,60638468,232269,SH
46116X101,INTRA-CELLULAR THERAPIES INC,COM,,107601155,1288328,SH
46120E602,INTUITIVE SURGICAL INC,COM NEW,,32945593,63119,SH
462260100,IOVANCE BIOTHERAPEUTICS INC,COM,,163630768,22112266,SH
450056106,IRHYTHM TECHNOLOGIES INC,COM,,5874846,65153,SH
47103J105,JANUX THERAPEUTICS INC,COM,,43790098,817895,SH
52886X107,LEXEO THERAPEUTICS INC,COM,,920114,139835,SH
53566P109,LINEAGE CELL THERAPEUTICS IN,COM,,3636514,7236843,SH
55234L105,LYRA THERAPEUTICS INC,COM,,2628057,12757562,SH
