cusip,issuer,class,put_call,value_usd,shares,sh_type
00287Y109,ABBVIE INC,COM,,329786,1669,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,696192,4243,SH
02079K305,ALPHABET INC,CAP STK CL A,,1057661,6377,SH
02079K107,ALPHABET INC,CAP STK CL C,,353706,2115,SH
02209S103,ALTRIA GROUP INC,COM,,1971169,38621,SH
023135106,AMAZON COM INC,COM,,2366018,12698,SH
031162100,AMGEN INC,COM,,283165,878,SH
032108847,AMPLIFY ETF TR,HIGH INCOME,,1642398,133203,SH
037833100,APPLE INC,COM,,3861958,16576,SH
03831W108,APPLOVIN CORP,COM CL A,,849488,6507,SH
00206R102,AT&T INC,COM,,233548,10616,SH
051774115,AURORA INNOVATION INC,*W EXP 11/03/202,,10284,12405,SH
05329W102,AUTONATION INC,COM,,554293,3098,SH
053807103,AVNET INC,COM,,574577,10580,SH
060505104,BANK AMERICA CORP,COM,,514058,12955,SH
08265T208,BENTLEY SYS INC,COM CL B,,589294,11598,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,557374,1211,SH
110122108,BRISTOL-MYERS SQUIBB CO,COM,,223151,4313,SH
11135F101,BROADCOM INC,COM,,855862,4962,SH
134429109,CAMPBELL SOUP CO,COM,,336667,6882,SH
12503M108,CBOE GLOBAL MKTS INC,COM,,1879581,9174,SH
125269100,CF INDS HLDGS INC,COM,,1920978,22389,SH
16119P108,CHARTER COMMUNICATIONS INC N,CL A,,501352,1547,SH
166764100,CHEVRON CORP NEW,COM,,308148,2092,SH
17275R102,CISCO SYS INC,COM,,2040324,38337,SH
12572Q105,CME GROUP INC,COM,,1914106,8674,SH
194162103,COLGATE PALMOLIVE CO,COM,,1872412,18037,SH
20030N101,COMCAST CORP NEW,CL A,,1909714,45720,SH
21037T109,CONSTELLATION ENERGY CORP,COM,,541462,2082,SH
22160K105,COSTCO WHSL CORP NEW,COM,,205042,231,SH
127097103,COTERRA ENERGY INC,COM,,1639143,68440,SH
23331A109,D R HORTON INC,COM,,604100,3167,SH
243537107,DECKERS OUTDOOR CORP,COM,,628711,3943,SH
253393102,DICKS SPORTING GOODS INC,COM,,534820,2562,SH
25746U109,DOMINION ENERGY INC,COM,,413008,7148,SH
532457108,ELI LILLY & CO,COM,,446946,504,SH
26875P101,EOG RES INC,COM,,1667083,13561,SH
30161N101,EXELON CORP,COM,,305309,7530,SH
30231G102,EXXON MOBIL CORP,COM,,619031,5281,SH
316092808,FIDELITY COVINGTON TRUST,MSCI INFO TECH I,,334067,1914,SH
33734X846,FIRST TR EXCHANGE TRADED FD,NASDAQ CYB ETF,,592635,10004,SH
33733E856,FIRST TR EXCHANGE-TRADED FD,FT VEST GOLD,,2069346,95936,SH
337345102,FIRST TR NASDAQ 100 TECH IND,SHS,,1529168,7993,SH
Y2573F102,FLEX LTD,ORD,,581214,17386,SH
33939L662,FLEXSHARES TR,HIG YLD VL ETF,,1073579,25768,SH
35137L105,FOX CORP,CL A COM,,1940114,45833,SH
370334104,GENERAL MLS INC,COM,,1882744,25494,SH
375558103,GILEAD SCIENCES INC,COM,,2123867,25332,SH
37954Y483,GLOBAL X FDS,NASDAQ 100 COVER,,3974483,220315,SH
37954Y459,GLOBAL X FDS,RUSSELL 2000,,1198697,74176,SH
37954Y475,GLOBAL X FDS,S&P 500 COVERED,,3864231,93114,SH
37954Y673,GLOBAL X FDS,US INFR DEV ETF,,541007,13143,SH
427866108,HERSHEY CO,COM,,1680048,8760,SH
437076102,HOME DEPOT INC,COM,,220825,544,SH
45337C102,INCYTE CORP,COM,,571104,8640,SH
458140100,INTEL CORP,COM,,307950,13127,SH
459200101,INTERNATIONAL BUSINESS MACHS,COM,,239452,1083,SH
46138E610,INVESCO EXCH TRADED FD TR II,KBW HIG DV YLD,,549757,35978,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,,3075564,6301,SH
462260100,IOVANCE BIOTHERAPEUTICS INC,COM,,94370,10050,SH
464286319,ISHARES INC,EM MKTS DIV ETF,,429008,14949,SH
46429B747,ISHARES TR,0-5 YR TIPS ETF,,314210,3101,SH
46434V407,ISHARES TR,0-5YR HI YL CP,,5159981,118840,SH
46434V878,ISHARES TR,BLACKROCK ULTRA,,412099,8122,SH
464289883,ISHARES TR,CONSER ALLOC ETF,,2417747,62537,SH
46434V621,ISHARES TR,CORE DIV GRWTH,,8407720,134116,SH
46429B663,ISHARES TR,CORE HIGH DV ETF,,874795,7439,SH
464287200,ISHARES TR,CORE S&P500 ETF,,260925,453,SH
464287515,ISHARES TR,EXPANDED TECH,,501287,5609,SH
46429B655,ISHARES TR,FLTG RATE NT ETF,,234008,4586,SH
464288224,ISHARES TR,GL CLEAN ENE ETF,,259536,17667,SH
464288513,ISHARES TR,IBOXX HI YD ETF,,1533444,19097,SH
464287242,ISHARES TR,IBOXX INV CP ETF,,1704351,15085,SH
464288448,ISHARES TR,INTL SEL DIV ETF,,1818055,60141,SH
464287556,ISHARES TR,ISHARES BIOTECH,,515250,3538,SH
464289875,ISHARES TR,MODERT ALLOC ETF,,2492000,55242,SH
464288257,ISHARES TR,MSCI ACWI ETF,,1332007,11142,SH
46434V456,ISHARES TR,MSCI INTL QUALTY,,1816626,43785,SH
464288687,ISHARES TR,PFD AND INCM SEC,,1043622,31406,SH
464287614,ISHARES TR,RUS 1000 GRW ETF,,559020,1489,SH
464287606,ISHARES TR,S&P MC 400GR ETF,,501443,5455,SH
464287168,ISHARES TR,SELECT DIVID ETF,,874553,6474,SH
464288810,ISHARES TR,U.S. MED DVC ETF,,515538,8704,SH
464288828,ISHARES TR,US HLTHCR PR ETF,,438690,7682,SH
46429B267,ISHARES TR,US TREAS BD ETF,,1356317,57838,SH
464287192,ISHARES TR,US TRSPRTION,,613296,8900,SH
46431W507,ISHARES U S ETF TR,BLACKROCK SH DUR,,354380,6916,SH
46641Q332,J P MORGAN EXCHANGE TRADED F,EQUITY PREMIUM,,1913812,32161,SH
466313103,JABIL INC,COM,,592718,4946,SH
478160104,JOHNSON & JOHNSON,COM,,2602903,16061,SH
46625H100,JPMORGAN CHASE & CO.,COM,,323937,1536,SH
494368103,KIMBERLY-CLARK CORP,COM,,1832086,12876,SH
516544103,LANTHEUS HLDGS INC,COM,,587383,5352,SH
G54950103,LINDE PLC,SHS,,537942,1128,SH
536797103,LITHIA MTRS INC,COM,,630624,1985,SH
539830109,LOCKHEED MARTIN CORP,COM,,2196077,3757,SH
571903202,MARRIOTT INTL INC NEW,CL A,,292241,1176,SH
571748102,MARSH & MCLENNAN COS INC,COM,,286764,1285,SH
580135101,MCDONALDS CORP,COM,,247312,812,SH
58155Q103,MCKESSON CORP,COM,,469184,948,SH
58933Y105,MERCK & CO INC,COM,,2070605,18234,SH
589889104,MERIT MED SYS INC,COM,,624803,6322,SH
30303M102,META PLATFORMS INC,CL A,,669375,1169,SH
594918104,MICROSOFT CORP,COM,,2541522,5905,SH
609207105,MONDELEZ INTL INC,CL A,,1924201,26118,SH
609839105,MONOLITHIC PWR SYS INC,COM,,622394,672,SH
64125C109,NEUROCRINE BIOSCIENCES INC,COM,,467217,4055,SH
67066G104,NVIDIA CORPORATION,COM,,1967784,16204,SH
68404L201,OPTION CARE HEALTH INC,COM NEW,,568503,18163,SH
68389X105,ORACLE CORP,COM,,475906,2793,SH
695156109,PACKAGING CORP AMER,COM,,1895116,8798,SH
697435105,PALO ALTO NETWORKS INC,COM,,687360,2011,SH
713448108,PEPSICO INC,COM,,278815,1639,SH
718172109,PHILIP MORRIS INTL INC,COM,,380843,3137,SH
72201R775,PIMCO ETF TR,ACTIVE BD ETF,,1491696,15766,SH
693475105,PNC FINL SVCS GROUP INC,COM,,333512,1804,SH
74144T108,PRICE T ROWE GROUP INC,COM,,1660751,15246,SH
742718109,PROCTER AND GAMBLE CO,COM,,301615,1741,SH
745867101,PULTE GROUP INC,COM,,620645,4324,SH
74834L100,QUEST DIAGNOSTICS INC,COM,,1902541,12255,SH
79466L302,SALESFORCE INC,COM,,210073,767,SH
808524797,SCHWAB STRATEGIC TR,US DIVIDEND EQ,,249866,2956,SH
81369Y506,SELECT SECTOR SPDR TR,ENERGY,,428974,4886,SH
81369Y308,SELECT SECTOR SPDR TR,SBI CONS STPLS,,709711,8550,SH
81369Y209,SELECT SECTOR SPDR TR,SBI HEALTHCARE,,753500,4891,SH
81369Y886,SELECT SECTOR SPDR TR,SBI INT-UTILS,,876040,10846,SH
833034101,SNAP ON INC,COM,,1778716,6140,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,,458112,799,SH
78464A359,SPDR SER TR,BBG CONV SEC ETF,,886315,11572,SH
78468R622,SPDR SER TR,BLOOMBERG HIGH Y,,984945,10073,SH
78464A854,SPDR SER TR,PORTFOLIO S&P500,,313863,4649,SH
78464A474,SPDR SER TR,PORTFOLIO SHORT,,2302502,76041,SH
78464A409,SPDR SER TR,PRTFLO S&P500 GW,,4890444,58964,SH
78468R788,SPDR SER TR,PRTFLO S&P500 HI,,1103568,24175,SH
78464A508,SPDR SER TR,PRTFLO S&P500 VL,,344790,6523,SH
78464A821,SPDR SER TR,S&P 400 MDCP GRW,,1308755,14916,SH
78468R804,SPDR SER TR,SSGA US LRG ETF,,1761468,10410,SH
