cusip,issuer,class,put_call,value_usd,shares,sh_type
007903107,ADVANCED MICRO DEVICES INC,COM,,108386626,763824,SH
N00985106,AERCAP HOLDINGS NV,SHS,,130035204,1111412,SH
00912X302,AIR LEASE CORP,CL A,,23080154,394600,SH
02376R102,AMERICAN AIRLS GROUP INC,COM,,79152545,7054594,SH
03674X106,ANTERO RESOURCES CORP,COM,,46255901,1148359,SH
04280A100,ARROWHEAD PHARMACEUTICALS IN,COM,,82665600,5232000,SH
051774115,AURORA INNOVATION INC,*W EXP 11/03/202,,380625,437500,SH
06849F108,BARRICK MNG CORP,COM SHS,,151548780,7279000,SH
17275R102,CISCO SYS INC,COM,,186109769,2682470,SH
185899101,CLEVELAND-CLIFFS INC NEW,COM,,119444982,15716445,SH
19260Q107,COINBASE GLOBAL INC,COM CL A,,147479182,420780,SH
219350105,CORNING INC,COM,,151354020,2878000,SH
247361702,DELTA AIR LINES INC DEL,COM NEW,,86699324,1762898,SH
26884L109,EQT CORP,COM,,145431884,2493688,SH
165167735,EXPAND ENERGY CORPORATION,COM,,130717169,1117814,SH
369604301,GE AEROSPACE,COM NEW,,108361190,421000,SH
36828A101,GE VERNOVA INC,COM,,119481012,225798,SH
42824C109,HEWLETT PACKARD ENTERPRISE C,COM,,325078149,15896242,SH
458140100,INTEL CORP,COM,,35660800,1592000,SH
460146103,INTERNATIONAL PAPER CO,COM,,131788986,2814200,SH
595112103,MICRON TECHNOLOGY INC,COM,,317750825,2578100,SH
N97284108,NEBIUS GROUP N.V.,SHS CLASS A,,217845276,3937200,SH
650111107,NEW YORK TIMES CO,CL A,,19326479,345239,SH
N62509109,NEWAMSTERDAM PHARMA COMPANY,ORDINARY SHARES,,5777090,319000,SH
651639106,NEWMONT CORP,COM,,164001900,2815000,SH
65290E101,NEXTRACKER INC,CLASS A COM,,12988993,238900,SH
654902204,NOKIA CORP,SPONSORED ADR,,199576879,38528355,SH
697900108,PAN AMERN SILVER CORP,COM,,133962800,4717000,SH
92556H206,PARAMOUNT GLOBAL,CLASS B COM,,177030867,13723323,SH
80004C200,SANDISK CORP,COM,,214896326,4738618,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,338887706,2348006,SH
82575P107,SIBANYE STILLWATER LTD,SPONSORED ADR,,13855180,1919000,SH
G8267P108,SMURFIT WESTROCK PLC,SHS,,11106810,257400,SH
34385P108,STANDARD BIOTOOLS INC,COM,,1938000,1615000,SH
G85158106,STONECO LTD,COM CL A,,67264398,4193541,SH
878742204,TECK RESOURCES LTD,CL B,,109370563,2708533,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,138940366,8289998,SH
140755307,TVARDI THERAPEUTICS INC,COM,,16427073,704118,SH
910047109,UNITED AIRLS HLDGS INC,COM,,91835049,1153272,SH
91332U101,UNITY SOFTWARE INC,COM,,484410238,20016952,SH
92189F106,VANECK ETF TRUST,GOLD MINERS ETF,,123069840,2364000,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,,244418880,21328000,SH
958102105,WESTERN DIGITAL CORP,COM,,386377443,6038091,SH
