cusip,issuer,class,put_call,value_usd,shares,sh_type
037833100,APPLE INC,COM,,24519413,96613,SH
958102105,WESTERN DIGITAL CORP,COM,,111443503,412006,SH
874039100,TAIWAN SEMICONDUCTOR MANUFAC,SPONSORED ADS,,276931438,819445,SH
19247G107,COHERENT CORP,COM,,232266184,975048,SH
67066G104,NVIDIA CORPORATION,COM,,181572723,1041128,SH
03831W108,APPLOVIN CORP,COM CL A,,276823726,695537,SH
82982T106,SITIME CORP,COM,,199243812,576933,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,68436652,452384,SH
M87915274,TOWER SEMICONDUCTOR LTD,SHS NEW,,187191009,1066737,SH
594918104,MICROSOFT CORP,COM,,19933655,53850,SH
771049103,ROBLOX CORP,CL A,,199780327,3532184,SH
219350105,CORNING INC,COM,,312380741,2297424,SH
512807306,LAM RESEARCH CORP,COM NEW,,204660000,957877,SH
30303M102,META PLATFORMS INC,CL A,,293256102,512569,SH
02079K305,ALPHABET INC,CAP STK CL A,,768308847,2671821,SH
55306N104,MKS INC.,COM,,300298242,1306724,SH
M6191J100,JFROG LTD,ORD SHS,,282508885,6019793,SH
453204109,IMPINJ INC,COM,,41618559,405244,SH
171779309,CIENA CORP,COM NEW,,89784787,231267,SH
G3323L100,FABRINET,SHS,,318787444,611266,SH
64110L106,NETFLIX INC.,COM,,12687954,131960,SH
023135106,AMAZON COM INC,COM,,378934561,1819439,SH
925550105,VIAVI SOLUTIONS INC,COM,,115586499,3473152,SH
11135F101,BROADCOM INC,COM,,228152820,737142,SH
007973100,ADVANCED ENERGY INDS,COM,,329845764,1022112,SH
15101Q207,CELESTICA INC,COM,,427646858,1518201,SH
60937P106,MONGODB INC,CL A,,54987091,224648,SH
55405Y100,MACOM TECH SOLUTIONS HLDGS I,COM,,260930251,1174991,SH
80004C200,SANDISK CORP,COM,,508009605,799587,SH
26603R106,DUOLINGO INC,CL A COM,,46501777,471764,SH
146869102,CARVANA CO,CL A,,275885427,877554,SH
87305R109,TTM TECHNOLOGIES INC,COM,,342388435,3514560,SH
093712107,BLOOM ENERGY CORP,COM CL A,,224071736,1653788,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,14079594,69211,SH
49845K101,KLAVIYO INC,COM SER A,,132818509,6825206,SH
