cusip,issuer,class,put_call,value_usd,shares,sh_type
02005N100,ALLY FINL INC,COM,,495431341,12719675,SH
02005N100,ALLY FINL INC,COM,,109210931,2803875,SH
02005N100,ALLY FINL INC,COM,,164688390,4228200,SH
02005N100,ALLY FINL INC,COM,,122186150,3137000,SH
02005N100,ALLY FINL INC,COM,,188371938,4836250,SH
02005N100,ALLY FINL INC,COM,,49661250,1275000,SH
023135106,AMAZON COM INC,COM,,1694568360,7724000,SH
023135106,AMAZON COM INC,COM,,499331640,2276000,SH
025816109,AMERICAN EXPRESS CO,COM,,366808499,1149942,SH
025816109,AMERICAN EXPRESS CO,COM,,47547492134,149061045,SH
025816109,AMERICAN EXPRESS CO,COM,,446480453,1399713,SH
037833100,APPLE INC,COM,,141977640,692000,SH
037833100,APPLE INC,COM,,787852800,3840000,SH
037833100,APPLE INC,COM,,6975780,34000,SH
037833100,APPLE INC,COM,,7124323080,34724000,SH
037833100,APPLE INC,COM,,558883080,2724000,SH
037833100,APPLE INC,COM,,3186700440,15532000,SH
037833100,APPLE INC,COM,,12626774848,61542988,SH
037833100,APPLE INC,COM,,1478044680,7204000,SH
037833100,APPLE INC,COM,,2969220240,14472000,SH
037833100,APPLE INC,COM,,27235704452,132747012,SH
037833100,APPLE INC,COM,,556421040,2712000,SH
037833100,APPLE INC,COM,,774721920,3776000,SH
047726302,ATLANTA BRAVES HLDGS INC,COM SER C,,5061309,108217,SH
047726302,ATLANTA BRAVES HLDGS INC,COM SER C,,4530470,96867,SH
047726302,ATLANTA BRAVES HLDGS INC,COM SER C,,698229,14929,SH
047726302,ATLANTA BRAVES HLDGS INC,COM SER C,,169869,3632,SH
060505104,BANK AMER CORP,COM,,185494400,3920000,SH
060505104,BANK AMER CORP,COM,,563108000,11900000,SH
060505104,BANK AMER CORP,COM,,6885060,145500,SH
060505104,BANK AMER CORP,COM,,5672810325,119881875,SH
060505104,BANK AMER CORP,COM,,99372000,2100000,SH
060505104,BANK AMER CORP,COM,,993720000,21000000,SH
060505104,BANK AMER CORP,COM,,14707056000,310800000,SH
060505104,BANK AMER CORP,COM,,5949070400,125720000,SH
060505104,BANK AMER CORP,COM,,463736000,9800000,SH
14040H105,CAPITAL ONE FINL CORP,COM,,412586958,1939213,SH
14040H105,CAPITAL ONE FINL CORP,COM,,653978922,3073787,SH
14040H105,CAPITAL ONE FINL CORP,COM,,454668120,2137000,SH
16119P108,CHARTER COMMUNICATIONS INC N,CL A,,433699170,1060882,SH
166764100,CHEVRON CORP NEW,COM,,494615203,3454258,SH
166764100,CHEVRON CORP NEW,COM,,2514989303,17564001,SH
166764100,CHEVRON CORP NEW,COM,,8791866,61400,SH
