cusip,issuer,class,put_call,value_usd,shares,sh_type
00751Y106,ADVANCE AUTO PARTS INC,COM,,1949500,50000,SH
00751Y106,ADVANCE AUTO PARTS INC,COM,Call,974750,25000,SH
00791N102,ADVANTAGE SOLUTIONS INC,COM CL A,,2058000,600000,SH
00768Y453,ADVISORSHARES TR,PURE US CANNABIS,,7170000,1000000,SH
00768Y453,ADVISORSHARES TR,PURE US CANNABIS,Call,896250,125000,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,2653000,25000,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,Call,2653000,25000,SH
01626W101,ALIGHT INC,COM CL A,,2960000,400000,SH
02079K107,ALPHABET INC,CAP STK CL C,,2925825,17500,SH
02083X103,ALPINE INCOME PPTY TR INC,COM,,759268,41718,SH
023135106,AMAZON COM INC,COM,,3260775,17500,SH
03662Q105,ANSYS INC,COM,,8762325,27500,SH
03769M106,APOLLO GLOBAL MGMT INC,COM,,14052375,112500,SH
46264C305,AUTHID INC,COM,,943500,150000,SH
09261X102,BLACKSTONE SECD LENDING FD,COMMON STOCK,,4393500,150000,SH
097023105,BOEING CO,COM,Call,7602000,50000,SH
G1890L107,CAPRI HOLDINGS LIMITED,SHS,,2122000,50000,SH
G1890L107,CAPRI HOLDINGS LIMITED,SHS,Call,4244000,100000,SH
G1890L107,CAPRI HOLDINGS LIMITED,SHS,Put,2122000,50000,SH
156431108,CENTURY ALUM CO,COM,,3246000,200000,SH
156431108,CENTURY ALUM CO,COM,Call,4057500,250000,SH
168905107,CHILDRENS PL INC NEW,COM,Call,1548000,100000,SH
18538R103,CLEARWATER PAPER CORP,COM,Call,2140500,75000,SH
185634201,CLENE INC,COM NEW,,344250,75000,SH
21874A106,CORE SCIENTIFIC INC NEW,COM,,8895000,750000,SH
21874A106,CORE SCIENTIFIC INC NEW,COM,Call,8005500,675000,SH
G25508105,CRH PLC,ORD,,3477750,37500,SH
G25508105,CRH PLC,ORD,Call,1159250,12500,SH
254687106,DISNEY WALT CO,COM,,4809500,50000,SH
28618M106,ELEMENT SOLUTIONS INC,COM,,18333000,675000,SH
29280W109,ENERGY VAULT HOLDINGS LLC,COM,,1560000,1625000,SH
33833Q106,FIVE POINT HOLDINGS LLC,COM CL A,,1037500,250000,SH
38964R104,GRAYSCALE ETHEREUM MINI TR E,COM UNIT,,561200,230000,SH
389638107,GRAYSCALE ETHEREUM TR ETH,SHS,,5034700,230000,SH
399473206,GROUPON INC,COM NEW,,1467000,150000,SH
399473206,GROUPON INC,COM NEW,Call,2934000,300000,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,Put,11044500,50000,SH
457642205,INNODATA INC,COM NEW,,2096250,125000,SH
457642205,INNODATA INC,COM NEW,Call,5031000,300000,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,,6100875,12500,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Put,12201750,25000,SH
46429B671,ISHARES TR,MSCI CHINA ETF,,2545500,50000,SH
46429B671,ISHARES TR,MSCI CHINA ETF,Call,5091000,100000,SH
500767306,KRANESHARES TRUST,CSI CHI INTERNET,,1701000,50000,SH
500767306,KRANESHARES TRUST,CSI CHI INTERNET,Call,3402000,100000,SH
516548203,LANTRONIC INC,COM NEW,,2575000,625000,SH
532746104,LIMONEIRA CO,COM,,1843711,69574,SH
532746104,LIMONEIRA CO,COM,Call,1987500,75000,SH
65342K105,NEXTDECADE CORP,COM,,588750,125000,SH
65342K105,NEXTDECADE CORP,COM,Call,588750,125000,SH
67066G104,NVIDIA CORPORATION,COM,,3036000,25000,SH
70614W100,PELETON INTERACTIVE INC,CL A COM,,7020000,1500000,SH
70614W100,PELETON INTERACTIVE INC,CL A COM,Call,585000,125000,SH
810648105,SCPHARMACEUTICALS INC,COMMON STOCK,,155423,34084,SH
81369Y308,SELECT SECTOR SPDR TR,SBI CONS STPLS,Put,4150000,50000,SH
829933100,SIRIUSXM HOLDINGS INC,COMMON STOCK,,1182500,50000,SH
83304A106,SNAP INC,CL A,,6152500,575000,SH
83304A106,SNAP INC,CL A,Call,9362500,875000,SH
586001109,SOHO HOUSE & CO INC,COM CL A,,10582500,2075000,SH
586001109,SOHO HOUSE & CO INC,COM CL A,Call,892500,175000,SH
83425V104,SOLO BRANDS INC,COM CL A,,70500,50000,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,,7172000,12500,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,Put,87211520,152000,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,,11043750,475000,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,Call,14531250,625000,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,Put,5812500,250000,SH
88080T104,TERAWULF INC,COM,,4678830,999750,SH
88080T104,TERAWULF INC,COM,Call,2340000,500000,SH
88080T104,TERAWULF INC,COM,Put,2340000,500000,SH
88160R101,TESLA INC,COM,,3270375,12500,SH
911163103,UNITED NAT FOODS INC,COM,,841000,50000,SH
911163103,UNITED NAT FOODS INC,COM,Call,2102500,125000,SH
911684108,UNITED STATES CELLULAR CORP,COM,Call,4098750,75000,SH
912909108,UNITED STATES STL CORP NEW,COM,,5741125,162500,SH
912909108,UNITED STATES STL CORP NEW,COM,Call,8832500,250000,SH
92189F676,VANECK ETF TRUST,SEMICONDUCTR ETF,Put,12272500,50000,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,Put,1856250,225000,SH
983134107,WYNN RESORTS LTD,COM,Call,4794000,50000,SH
