cusip,issuer,class,put_call,value_usd,shares,sh_type
N00985106,AERCAP HOLDINGS NV,SHS,,157888423,1304863,SH
02156K103,ALTICE USA INC,CL A,,19736141,8189270,SH
02913V103,AMERICAN PUB ED INC,COM,,394700,10000,SH
12769G100,CAESARS ENTERTAINMENT INC NE,COM,,8648000,320000,SH
124830878,CBL & ASSOC PPTYS INC,COMMON STOCK,,3596606,117613,SH
15135B101,CENTENE CORP DEL,COM,,7439280,208500,SH
278768106,ECHOSTAR CORP,CL A,,427600652,5599799,SH
278768AB2,ECHOSTAR CORP,NOTE 3.875%11/3,,132817479,53950906,PRN
28238P109,EHEALTH INC,COM,,2014472,467395,SH
036752103,ELEVANCE HEALTH INC FORMERLY,COM,,16963800,52500,SH
37890B100,GLOBAL BUSINESS TRAVEL GROUP,COM CL A,,173346825,21453815,SH
38046W204,GOHEALTH INC,CL A NEW,,4454856,924244,SH
588056101,MERCER INTL INC,COM,,13386623,4648133,SH
60855R100,MOLINA HEALTHCARE INC,COM,,11175424,58400,SH
86389T106,STUDIO CITY INTL HLDGS LTD,SPON ADS,,8842669,3239073,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,,34396999,876580,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,9495750,27500,SH
