cusip,issuer,class,put_call,value_usd,shares,sh_type
67066G104,NVIDIA CORP,COM,,112122750,834930,SH
88160R101,TESLA INC,COM,,70432927,174408,SH
92537N108,VERTIV HOLDINGS CO,COM,,59314077,522085,SH
594918104,MICROSOFT CORP,COM,,49802333,118155,SH
023135106,AMAZON.COM INC,COM,,46155049,210379,SH
92840M102,VISTRA CORP,COM,,35486221,257389,SH
46438F101,ISHARES BITCOIN TRUST ETF,ETF,,33421500,630000,SH
30303M102,META PLATFORMS INC,CL A,,26819871,45806,SH
970231058,BOEING CO,COM,,20614305,116465,SH
11135F101,BROADCOM INC,CL A,,18456782,79610,SH
144285103,CARPENTER TECHNOLOGY CORP,COM,,18145223,106919,SH
855244109,STARBUCKS CORP,COM,,15695000,172000,SH
717051076,BAUSCH  LOMB CORP,COM,,14653306,811368,SH
532457108,ELI LILLY AND CO,COM,,12687048,16434,SH
02079K305,ALPHABET INC CLASS A,CL A,,11802855,62350,SH
874039100,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,SPONSORED ADS,,9684196,50948,SH
47103J105,JANUX THERAPEUTICS INC,COM,,9600097,179307,SH
47215P106,JD.COM INC,SPONSORED ADS,,8308320,228000,SH
19260Q107,COINBASE GLOBAL INC,CL A,,8085494,25643,SH
81762P102,SERVICENOW INC,COM,,8083893,7622,SH
82452J109,SHIFT4 PAYMENTS INC,CL A,,7783622,70902,SH
G25457105,CREDO TECHNOLOGY GROUP HOLDING LTD,COM,,6721000,100000,SH
01609W102,ALIBABA GROUP HOLDING LTD,SPONSORED ADS,,5819100,70000,SH
420682058,ARM HOLDINGS PLC,SPONSORED ADS,,5725043,42099,SH
26818M108,DYNE THERAPEUTICS INC,COM,,5440004,230900,SH
235851102,DANAHER CORP,COM,,4958280,21600,SH
19247G107,COHERENT CORP,COM,,4634960,44000,SH
883556102,THERMO FISHER SCIENTIFIC INC,COM,,3618483,7050,SH
46266C105,IQVIA HOLDINGS INC,COM,,3580690,17742,SH
23804L103,DATADOG INC,CL A,,3042255,19649,SH
336433107,FIRST SOLAR INC,COM,,2790750,15000,SH
47103N106,JANUS INTERNATIONAL GROUP INC,COM,,2388643,322354,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,1722950,17000,SH
57636Q104,MASTERCARD INC,COM,,1632367,3100,SH
848574109,SPIRIT AEROSYSTEMS HOLDINGS INC,CL A,,852579,25017,SH
49338L103,KEYSIGHT TECHNOLOGIES INC,COM,,588271,3650,SH
75513E101,RTX CORP,COM,,578600,5000,SH
40415F101,HDFC BANK LTD,SPONSORED ADS,,415090,6500,SH
83444M101,SOLVENTUM CORP,COM,,317088,4800,SH
