cusip,issuer,class,put_call,value_usd,shares,sh_type
389637109,GRAYSCALE BITCOIN TR BTC,COM,,550857,7442,SH
016255101,ALIGN TECHNOLOGY INC,COM,,8967181,43006,SH
02079K305,ALPHABET INC,CAP STK CL A,,67547540,356828,SH
02079K107,ALPHABET INC C,CAP STK CL C,,124745246,655037,SH
031100100,AMETEK INC,COM,,175655979,974459,SH
032654105,ANALOG DEVICES INC,COM,,36495317,171775,SH
037833100,APPLE INC,COM,,4251130,16976,SH
040413106,ARISTA NETWORKS INC,COM,,45364607,410428,SH
060505104,BANK AMERICA CORP,COM,,43992983,1000978,SH
06417N103,BANK OZK LITTLE ROCK ARK,COM,,53989864,1212438,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,229155704,505550,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,5447360,8,SH
M2029K104,BIRKENSTOCK HLDG PLC,COM,,1552031,27392,SH
09857L108,BOOKING HOLDINGS INC.,COM,,105216230,21177,SH
115236101,BROWN & BROWN,COM,,30076414,294809,SH
14040H105,CAPITAL ONE FC,COM,,2634500,14774,SH
143130102,CARMAX INC,COM,,137591369,1682869,SH
217204106,COPART INC,COM,,1577307,27484,SH
22160K105,COSTCO WHSL CORP NEW,COM,,219905,240,SH
225310101,CREDIT ACCEP CORP MICH,COM,,13876299,29558,SH
254687106,DISNEY WALT CO,COM,,27639074,248218,SH
25861R204,DOUBLELINE SHILLER ENHANCED CAPE I,CAPE U.S. EQ. ETF,,319031,10645,SH
26154D100,DREAM FINDERS HOMES,COM,,749341,32202,SH
28176E108,EDWARDS LIFESCIENCES CORP,COM,,19026,257,SH
31488V107,FERGUSON ENTERPRISES INC,COM,,5850698,33708,SH
337738108,FISERV INC,COM,,129466777,630254,SH
33829M101,FIVE BELOW INC,COM,,76842266,732110,SH
339750101,FLOOR & DECOR HLDGS INC,CL A,,23321924,233921,SH
34964C106,FORTUNE BRANDS HOME & SEC IN,COM,,31646356,463140,SH
422806208,HEICO CORP NEW,CL A,,138007162,741655,SH
45780R101,INSTALLED BLDG PRODS INC,COM,,88454809,504735,SH
45866F104,INTERCONTINENTAL EXCHANGE IN,COM,,2503219,16799,SH
46120E602,INTUITIVE SURGICAL INC,COM NEW,,211394,405,SH
46428Q109,ISHARES SILVER TR,ISHARES,,605590,23000,SH
464288752,ISHARES TR,US HOME CONS ETF,,1078564,10432,SH
46982L108,JACOBS SOLUTIONS INC,COM,,587126,4394,SH
46625H100,JPMORGAN CHASE & CO,COM,,10514160,43862,SH
49338L103,KEYSIGHT TECHNOLOGIES INC,COM,,53304262,331845,SH
49714P108,KINSALE CAPITAL GROUP IN,COM,,42214734,90759,SH
530307305,LIBERTY BROADBAND CORP,COM SER C,,1121400,15000,SH
537008104,LITTELFUSE INC,COM,,18996925,80615,SH
550021109,LULULEMON ATHLETICA INC,COM,,54825357,143368,SH
55261F104,M & T BK CORP,COM,,69108904,367581,SH
570535104,MARKEL CORP,COMMON STOCK,,74799272,43331,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,13835627,26275,SH
58506Q109,MEDPACE HOLDINGS INC,COM,,77837170,234287,SH
30303M102,META PLATFORMS INC,CL A,,184491273,315095,SH
594918104,MICROSOFT CORP,COM,,992211,2354,SH
670100205,NOVO-NORDISK A S,ADR,,1066648,12400,SH
62944T105,NVR INC,COM,,110889526,13558,SH
679580100,OLD DOMINION FREIGHT LINE IN,COM,,926982,5255,SH
743315103,PROGRESSIVE CORP,COM,,130792556,545856,SH
808513105,SCHWAB CHARLES CORP,COM,,70156077,947927,SH
82982L103,SITEONE LANDSCAPE SUPPLY INC,COM,,494533,3753,SH
78463V107,SPDR GOLD TR,GOLD SHS,,1018399,4206,SH
78462F103,SPDR S&P 500 ETF,ETF,,2785052,4752,SH
855244109,STARBUCKS CORP,COM,,68380195,749372,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,2890859,14638,SH
91324P102,UNITEDHEALTH GRP INC,COM,,1195853,2364,SH
922908363,VANGUARD 500 INDX ETF-NEW,S&P 500 ETF SHS,,314665,584,SH
92826C839,VISA INC,COM CL A,,125062401,395717,SH
98850P109,YUM CHINA HLDGS INC,COM,,1735854,36036,SH
