cusip,issuer,class,put_call,value_usd,shares,sh_type
00971T101,AKAMAI TECHNOLOGIES INC,COM,,141473728,1196800,SH
02376R102,AMERICAN AIRLINES GROUP INC,COM,,149557873,8276584,SH
G3265R107,APTIV PLC,COM SHS,,162664059,2650115,SH
051774115,AURORA INNOVATION INC,*W EXP 11/03/202,,140044,437500,SH
143130102,CARMAX INC,COM,,96667053,1827700,SH
172573107,CIRCLE INTERNET GROUP INC,COM CL A,,35529999,567300,SH
185899101,CLEVELAND-CLIFFS INC NEW,COM,,266770661,28410081,SH
19260Q107,COINBASE GLOBAL INC,COM CL A,,38503376,263379,SH
126408103,CSX CORP,COM,,190557276,4009200,SH
247361702,DELTA AIR LINES INC,COM NEW,,282389396,3015048,SH
29355A107,ENPHASE ENERGY INC,COM,,127392251,2587170,SH
314352105,FEDEX FGHT HLDG CO INC,COMMON STOCK,,339327200,2247200,SH
349381103,FIGURE TECHNOLOGY SOLUTIO,COM CL A,,61484491,2002100,SH
35671D857,FREEPORT MCMORAN INC,CL B,,278181337,4423300,SH
36165L108,GDS HLDGS LTD,SPONSORED ADS,,45078033,1501100,SH
36828A101,GE VERNOVA INC,COM,,15882932,13519,SH
42824C109,HEWLETT PACKARD ENTERPRISE C,COM,,351029871,7781642,SH
444859102,HUMANA INC,COM,,428969795,1079930,SH
44916Y106,HYPERLIQUID STRATEGIES INC,COM,,21398530,2719000,SH
460146103,INTERNATIONAL PAPER CO,COM,,185241286,4861976,SH
G4253H101,JAMES HARDIE INDS PLC,ORD SHS,,157629780,6021000,SH
499049104,KNIGHT-SWIFT TRANSN HLDGS IN,CL A,,265614570,3411000,SH
N62509109,NEWAMSTERDAM PHARMA COMPANY,ORDINARY SHARES,,10810910,319000,SH
670346105,NUCOR CORP,COM,,280391018,1258770,SH
682189105,ON SEMICONDUCTOR CORP,COM,,120001796,1269323,SH
69932A204,PARAMOUNT SKYDANCE CORP,COM CL B,,74076050,7512784,SH
76954A103,RIVIAN AUTOMOTIVE INC,COM CL A,,381325240,21978400,SH
771049103,ROBLOX CORP,CL A,,149343794,2746300,SH
83304A106,SNAP INC,CL A,,32356056,7287400,SH
861012102,STMICROELECTRONICS N V,NY REGISTRY,,392402181,5239714,SH
882508104,TEXAS INSTRS INC,COM,,147699944,495521,SH
H8817H100,TRANSOCEAN LTD,REGISTERED SHS,,182232207,37266300,SH
140755307,TVARDI THERAPEUTICS INC,COM,,1337824,704118,SH
907818108,UNION PAC CORP,COM,,626308288,2302604,SH
910047109,UNITED AIRLS HLDGS INC,COM,,452228217,3325452,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,11762329,28300,SH
91332U101,UNITY SOFTWARE INC,COM,,459427844,16075152,SH
963320106,WHIRLPOOL CORP,COM,,26107866,662300,SH
97785W106,WOLFSPEED INC,COMMON STOCK,,214141027,4438156,SH
983793100,XPO INC,COM,,20652174,100600,SH
