cusip,issuer,class,put_call,value_usd,shares,sh_type
03831W108,APPLOVIN CORP,COM CL A,,277271730,3331792,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,84886590,83000,SH
256163106,DOCUSIGN INC,COM,,182858078,3417908,SH
25862V105,DOUBLEVERIFY HLDGS INC,COM,,59500320,3056000,SH
26142V105,DRAFTKINGS INC NEW,COM CL A,,184914221,4844491,SH
268150109,DYNATRACE INC,COM NEW,,225505975,5040366,SH
45674M101,INFORMATICA INC,COM CL A,,67465080,2184750,SH
531229755,LIBERTY MEDIA CORP DEL,COM LBTY ONE S C,,52695574,733513,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,232773199,2483179,SH
558256103,MADISON SQUARE GARDEN ENTMT,COM CL A,,84401733,2465724,SH
30303M102,META PLATFORMS INC,CL A,,258593261,512858,SH
64110L106,NETFLIX INC,COM,,269952000,400000,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,56574210,4389000,SH
67059N108,NUTANIX INC,CL A,,226770273,3988923,SH
67066G104,NVIDIA CORPORATION,COM,,313889197,2540790,SH
679295105,OKTA INC,CL A,,12341168,131836,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,63451740,2794000,SH
G8068L108,SHARKNINJA INC,COM SHS,,75172545,1000300,SH
55826T102,SPHERE ENTERTAINMENT CO,CL A,,89152847,2542865,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,170183281,979134,SH
88339J105,THE TRADE DESK INC,COM CL A,,236298403,2419355,SH
911684108,UNITED STATES CELLULAR CORP,COM,,99403809,1780792,SH
