cusip,issuer,class,put_call,value_usd,shares,sh_type
016255101,ALIGN TECHNOLOGY INC,COM,,8390780,32993,SH
02079K305,ALPHABET INC,CAP STK CL A,,57500858,346704,SH
02079K107,ALPHABET INC C,CAP STK CL C,,108034834,646180,SH
031100100,AMETEK INC,COM,,164708010,959222,SH
032654105,ANALOG DEVICES INC,COM,,47440569,206111,SH
037833100,APPLE INC,COM,,2295516,9852,SH
040413106,ARISTA NETWORKS INC,COM,,40942079,106670,SH
060505104,BANK AMERICA CORP,COM,,39285105,990048,SH
06417N103,BANK OZK LITTLE ROCK ARK,COM,,51475108,1197374,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,225210281,489311,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,4838260,7,SH
09857L108,BOOKING HOLDINGS INC.,COM,,86411642,20515,SH
14040H105,CAPITAL ONE FC,COM,,2212111,14774,SH
143130102,CARMAX INC,COM,,126680733,1637125,SH
217204106,COPART INC,COM,,1440162,27484,SH
22160K105,COSTCO WHSL CORP NEW,COM,,212765,240,SH
225310101,CREDIT ACCEP CORP MICH,COM,,12973582,29258,SH
254687106,DISNEY WALT CO,COM,,23619262,245548,SH
26154D100,DREAM FINDERS HOMES,COM,,1166034,32202,SH
28176E108,EDWARDS LIFESCIENCES CORP,COM,,29450545,446288,SH
337738108,FISERV INC,COM,,90054593,501278,SH
33829M101,FIVE BELOW INC,COM,,64075749,725249,SH
339750101,FLOOR & DECOR HLDGS INC,CL A,,28643660,230681,SH
34964C106,FORTUNE BRANDS HOME & SEC IN,COM,,39939870,446106,SH
422806208,HEICO CORP NEW,CL A,,149354654,732993,SH
45780R101,INSTALLED BLDG PRODS INC,COM,,119961811,487115,SH
45866F104,INTERCONTINENTAL EXCHANGE IN,COM,,2698591,16799,SH
46428Q109,ISHARES SILVER TR,ISHARES,,653430,23000,SH
464288752,ISHARES TR,US HOME CONS ETF,,1309003,10299,SH
46625H100,JPMORGAN CHASE & CO,COM,,9135299,43324,SH
49338L103,KEYSIGHT TECHNOLOGIES INC,COM,,76456455,481070,SH
49714P108,KINSALE CAPITAL GROUP IN,COM,,40185675,86315,SH
531229854,LIBERTY MEDIA CORP SERIES C LIBERTY MEDIA,COM SER C FRMLA,,1161450,15000,SH
537008104,LITTELFUSE INC,COM,,20958729,79015,SH
550021109,LULULEMON ATHLETICA INC,COM,,38389784,141477,SH
55261F104,M & T BK CORP,COM,,64228469,360591,SH
570535104,MARKEL CORP,COMMON STOCK,,66953269,42684,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,12614615,25546,SH
58506Q109,MEDPACE HOLDINGS INC,COM,,75796634,227072,SH
30303M102,META PLATFORMS INC,CL A,,177423198,309942,SH
670100205,NOVO-NORDISK A S,ADR,,1476468,12400,SH
62944T105,NVR INC,COM,,130565623,13307,SH
679580100,OLD DOMINION FREIGHT LINE IN,COM,,1043853,5255,SH
743315103,PROGRESSIVE CORP,COM,,136191216,536693,SH
808513105,SCHWAB CHARLES CORP,COM,,60647383,935772,SH
82982L103,SITEONE LANDSCAPE SUPPLY INC,COM,,566365,3753,SH
78463V107,SPDR GOLD TR,GOLD SHS,,1022310,4206,SH
78462F103,SPDR S&P 500 ETF,ETF,,2726508,4752,SH
855244109,STARBUCKS CORP,COM,,69998210,718004,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,2526899,14550,SH
92826C839,VISA INC,COM CL A,,107714412,391760,SH
98850P109,YUM CHINA HLDGS INC,COM,,1622341,36036,SH
