cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,14516,76680,SH
023135106,AMAZON COM INC,COM,,72048,328400,SH
02376R102,AMERICAN AIRL,S GROUP INC COM,,16034,919928,SH
02376R102,AMERICAN AIRL,S GROUP INC COM,Call,44856,2573500,SH
03076K108,AMERIS BANCORP,COM,,9636,154000,SH
03940C100,ARCELLX INC,COMMON STOCK,,5683,74100,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,22007,178394,SH
04351P101,ASCENDIS PHARMA A/S,SPONSORED ADR,,36488,265040,SH
05961W105,BANCO MACRO SA,SPON ADR B,,46970,485430,SH
06738E204,BARCLAYS PLC,ADR,,42353,3186855,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,35057,610225,SH
05605H100,BWX TECHNOLOGIES INC,COM,,33325,299171,SH
172967424,CITIGROUP INC,COM NEW,,5114,72655,SH
19247G107,COHERENT CORP,COM,,267227,2820930,SH
22266T109,COUPANG INC,CL A,,195680,8902649,SH
22663K107,CRINETICS PHARMACEUTICALS IN,COM,,6274,122700,SH
234264109,DAKTRONICS INC,COM,,44259,2625105,SH
247361702,DELTA AIR LINES INC DEL,COM NEW,,49473,817740,SH
247361702,DELTA AIR LINES INC DEL,COM NEW,Call,57445,949500,SH
254709108,DISCOVER FINL SVCS,COM,,25460,146970,SH
26856L103,E L F BEAUTY INC,COM,,4683,37300,SH
532457108,ELI LILLY & CO,COM,,48011,62190,SH
31946M103,FIRST CTZNS BANCSHARES INC N,CL A,,10952,5183,SH
320517105,FIRST HORIZON CORPORATION,COM,,12481,619700,SH
Y2573F102,FLEX LTD,ORD,,13394,348900,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,4678,18100,SH
35671D857,FREEPORT-MCMORAN INC,CL B,,28899,758905,SH
36828A101,GE VERNOVA INC,COM,,32811,99750,SH
37950E259,GLOBAL X FDS,GB MSCI AR ETF,,45369,548800,SH
399909100,GRUPO FINANCIERO GALICIA S.A,SPONSORED ADR,,27961,448663,SH
446150104,HUNTINGTON BANCSHARES INC,COM,,10920,671200,SH
457669307,INSMED INC,COM PAR $.01,,40973,593470,SH
00534A102,INVIVYD INC,COM,,253,571425,SH
46266C105,IQVIA HLDGS INC,COM,,4225,21500,SH
G65163100,JOBY AVIATION INC,COMMON STOCK,,256,31489,SH
493267108,KEYCORP,COM,,9033,527000,SH
49456B101,KINDER MORGAN INC DEL,COM,,60973,2225300,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,10313,79635,SH
58733R102,MERCADOLIBRE INC,COM,,91356,53725,SH
595112103,MICRON TECHNOLOGY INC,COM,,34412,408885,SH
60471A101,MIRION TECHNOLOGIES INC,COM CL A,,5980,342700,SH
632307104,NATERA INC,COM,,564632,3566850,SH
N62509109,NEWAMSTERDAM PHARMA COMPANY,ORDINARY SHARES,,7390,287535,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,4841,467255,SH
G6700G107,NVENT ELECTRIC PLC,SHS,,30745,451065,SH
69608A108,PALANTIR TECHNOLOGIES INC,CL A,,3155,41710,SH
697435105,PALO ALTO NETWORKS INC,COM,,15908,87424,SH
718172109,PHILIP MORRIS INTL INC,COM,,162744,1352255,SH
74623V103,PURECYCLE TECHNOLOGIES INC,COM,,16323,1592500,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,134995,1564076,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,Call,43975,509500,SH
830566105,SKECHERS U S A INC,CL A,,72272,1074840,SH
78442P106,SLM CORP,COM,,69509,2520275,SH
78464A698,SPDR SER TR,S&P REGL BKG,,33442,554138,SH
85205L107,SPRINGWORKS THERAPEUTICS INC,COM,,31061,859694,SH
867975104,SUNRISE COMMUNICATIONS AG ADS,CL A,,5736,133152,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,21233,107515,SH
878742204,TECK RESOURCES LTD,CL B,,17491,431545,SH
88080T104,TERAWULF INC,COM,,8333,1472225,SH
88160R101,TESLA INC,COM,,15215,37675,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,198303,8997400,SH
89680M101,TRISALUS LIFE SCIENCES INC,COM,,2139,426921,SH
89832Q109,TRUIST FINL CORP,COM,,10129,233500,SH
90400D108,ULTRAGENYX PHARMACEUTICAL IN,COM,,3595,85445,SH
910047109,UNITED AIRLS HLDGS INC,COM,,101353,1043805,SH
910047109,UNITED AIRLS HLDGS INC,COM,Call,21945,226000,SH
912909108,UNITED STATES STL CORP,NEW COM,,54725,1610040,SH
902973304,US BANCORP DEL,COM NEW,,24087,503595,SH
92243G108,VAXCYTE INC,COM,,7062,86265,SH
925050106,VERONA PHARMA PLC,SPONSORED ADS,,41219,887580,SH
92840M102,VISTRA CORP,COM,,39066,283355,SH
929740108,WABTEC,COM,,53097,280060,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,,49231,4657650,SH
949746101,WELLS FARGO CO NEW,COM,,11035,157100,SH
958102105,WESTERN DIGITAL CORP,COM,,24875,417160,SH
980745103,WOODWARD INC,COM,,203989,1225750,SH
984245100,YPF SOCIEDAD ANONIMA,SPON ADR CL D,,71745,1687716,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,18518,1761926,SH
