cusip,issuer,class,put_call,value_usd,shares,sh_type
037833100,APPLE INC,COM,,609096,2400,SH
06417N103,BANK OZK,COM,,42276263,921252,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,1436280,2,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,24176598,50452,SH
293792107,ENTERPRISE PRODS PARTNERS L,COM,,206447472,5455800,SH
436893200,HOME BANCSHARES INC,COM,,325853,12100,SH
500754106,KRAFT HEINZ CO,COM,,2368197,105300,SH
743315103,PROGRESSIVE CORP,COM,,13163136,66400,SH
790148100,ST JOE CO,COM,,1206398488,19210167,SH
084423102,WR BERKLEY CORP,COM,,16990878,256350,SH
