cusip,issuer,class,put_call,value_usd,shares,sh_type
007973100,ADVANCED ENERGY INDS,COM,,2890750,25000,SH
008073108,AEROVIRONMENT INC,COM,,4231975,27500,SH
00130H105,AES CORP,COM,,5791500,450000,SH
011532108,ALAMOS GOLD INC NEW,COM CL A,,9681000,525000,SH
01438T106,ALDEYRA THERAPEUTICS INC,COM,,5738500,1150000,SH
01438T106,ALDEYRA THERAPEUTICS INC,COM,Call,2994000,600000,SH
02079K107,ALPHABET INC,CAP STK CL C,,5732244,30100,SH
02079K107,ALPHABET INC,CAP STK CL C,Call,5713200,30000,SH
02217A102,ALTUS POWER INC,COM CL A,,325600,80000,SH
023135106,AMAZON COM INC,COM,,11517975,52500,SH
G037AX101,AMBARELLA INC,SHS,,181850,2500,SH
G037AX101,AMBARELLA INC,SHS,Call,2182200,30000,SH
030111207,AMERICAN SUPERCONDUCTOR CORP,SHS NEW,,2463000,100000,SH
040413205,ARISTA NETWORKS INC,COM SHS,Put,11937240,108000,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,2467200,20000,SH
04342Y104,ASANA INC,CL A,,506750,25000,SH
04523Y105,ASPEN AEROGELS INC,COM,,3101868,261100,SH
04523Y105,ASPEN AEROGELS INC,COM,Call,2376000,200000,SH
00206R102,AT&T INC,COM,,1707750,75000,SH
049468101,ATLASSIAN CORPORATION,CL A,,3151771,12950,SH
06777U200,BARNES & NOBLE ED INC,COM NEW,,803200,80000,SH
06777U200,BARNES & NOBLE ED INC,COM NEW,Call,200800,20000,SH
07831C103,BELLRING BRANDS INC,COMMON STOCK,,7910700,105000,SH
090043100,BILL HOLDINGS INC,COM,,3473110,41000,SH
G1117K114,BIOCERES CROP SOLUTIONS CORP,SHS,,6472853,1064614,SH
852234103,BLOCK INC,CL A,,2209740,26000,SH
093712107,BLOOM ENERGY CORP,COM CL A,,1776800,80000,SH
11135F101,BROADCOM INC,COM,,6491520,28000,SH
131428104,CALUMET INC,COM,,1101000,50000,SH
13321L108,CAMECO CORP,COM,,3854250,75000,SH
M20791105,CAMTEK LTD,ORD,,10096250,125000,SH
15101Q207,CELESTICA INC,COM,,5538000,60000,SH
16115Q308,CHART INDS INC,COM,,3816800,20000,SH
171779309,CIENA CORP,COM NEW,,2120250,25000,SH
184499101,CLEAN ENERGY FUELS CORP,COM,,4392500,1750000,SH
184499101,CLEAN ENERGY FUELS CORP,COM,Call,1255000,500000,SH
18915M107,CLOUDFLARE INC,CL A COM,,2140480,20000,SH
20464U100,COMPASS INC,CL A,,351000,60000,SH
20464U100,COMPASS INC,CL A,Call,380250,65000,SH
219350105,CORNING INC,COM,,8553600,180000,SH
G25457105,CREDO TECHNOLOGY GROUP HOLDI,ORDINARY SHARES,Put,2553980,38000,SH
M2682V108,CYBERARK SOFTWARE LTD,SHS,,1998900,6000,SH
248356107,DENISON MINES CORP,COM,,1800000,1000000,SH
26142V105,DRAFTKINGS INC NEW,COM CL A,,5574000,150000,SH
268150109,DYNATRACE INC,COM NEW,Call,1630500,30000,SH
G29183103,EATON CORP PLC,SHS,,1659350,5000,SH
278642103,EBAY INC.,COM,,1641675,26500,SH
28414H103,ELANCO ANIMAL HEALTH INC,COM,,6055000,500000,SH
29355A107,ENPHASE ENERGY INC,COM,,2403800,35000,SH
300426103,EVERUS CONSTR GROUP,COM,,821875,12500,SH
30212P303,EXPEDIA GROUP INC,COM NEW,,4099260,22000,SH
30226D106,EXTREME NETWORKS,COM,Put,502200,30000,SH
G33856108,FERROGLOBE PLC,SHS,,6336861,1667595,SH
336433107,FIRST SOLAR INC,COM,,7225840,41000,SH
336433107,FIRST SOLAR INC,COM,Call,1762400,10000,SH
34379V103,FLUENCE ENERGY INC,COM CL A,,8178200,515000,SH
343412102,FLUOR CORP NEW,COM,,27372600,555000,SH
343412102,FLUOR CORP NEW,COM,Call,2466000,50000,SH
34959E109,FORTINET INC,COM,Put,5196400,55000,SH
G3730V105,FTAI AVIATION LTD,SHS,,5041400,35000,SH
37959E102,GLOBE LIFE INC,COM,Put,1561280,14000,SH
41068X100,HA SUSTAINABLE INFRA CAP INC,COM,,804900,30000,SH
G4766E116,INDIVIOR PLC,ORD,,14916000,1200000,SH
458140100,INTEL CORP,COM,,330825,16500,SH
458140100,INTEL CORP,COM,Call,6115250,305000,SH
46138G706,INVESCO EXCH TRADED FD TR II,SOLAR ETF,Call,1656000,50000,SH
46137V357,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,,2631000,15000,SH
46137V357,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,Call,10513800,60000,SH
Q4982L109,IREN LIMITED,ORDINARY SHARES,,4419000,450000,SH
464287184,ISHARES TR,CHINA LG-CAP ETF,Call,6088000,200000,SH
465741106,ITRON INC,COM,,15201200,140000,SH
518415104,LATTICE SEMICONDUCTOR CORP,COM,,6259825,110500,SH
52603B107,LENDINGTREE INC NEW,COM,Put,1046250,27000,SH
55024U109,LUMENTUM HLDGS INC,COM,,10489553,124950,SH
55024U109,LUMENTUM HLDGS INC,COM,Call,839500,10000,SH
55087P104,LYFT INC,CL A COM,Call,322500,25000,SH
573874104,MARVELL TECHNOLOGY INC,COM,,6627000,60000,SH
573874104,MARVELL TECHNOLOGY INC,COM,Call,1104500,10000,SH
576323109,MASTEC INC,COM,,4628760,34000,SH
552690109,MDU RES GROUP INC,COM,,901000,50000,SH
58733R102,MERCADOLIBRE INC,COM,,2720704,1600,SH
