cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,77039680,215574,SH
038222105,APPLIED MATLS INC,COM,,873193851,1207737,SH
03831W108,APPLOVIN CORP,COM CL A,,537007742,1042268,SH
04010E109,ARGAN INC,COM,,294403824,368673,SH
N07059210,ASML HLDG NV,N Y REGISTRY SHS,,1132337523,569174,SH
G11448100,BITDEER TECHNOLOGIES GROUP,CL A ORD SHS,,111407813,7020026,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,33761817,792717,SH
144285103,CARPENTER TECHNOLOGY CORP,COM,,593917609,962839,SH
146869102,CARVANA CO,CL A,,692470236,10520666,SH
219350105,CORNING INC,COM,,696827855,2728058,SH
437076102,HOME DEPOT INC,COM,,918092697,2603189,SH
44812J104,HUT 8 CORP,COM,,666469180,5773045,SH
45841N107,INTERACTIVE BROKERS GROUP IN,COM CL A,,50280049,577666,SH
50012A108,KODIAK GAS SVCS INC,COM,,63490109,845070,SH
G54950103,LINDE PLC,SHS,,808550554,1558081,SH
50212V100,LPL FINL HLDGS INC,COM,,343395806,1219099,SH
576323109,MASTEC INC,COM,,559666021,1345157,SH
58155Q103,MCKESSON CORP,COM,,43712216,57851,SH
58507V107,MEDLINE INC,COM CL A,,826992394,20968367,SH
N97284108,NEBIUS GROUP N.V.,SHS CLASS A,,1175934069,4258008,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,630855419,47219717,SH
H5919C104,ON HLDG AG,NAMEN AKT A,,470378663,13280030,SH
71377A103,PERFORMANCE FOOD GROUP CO,COM,,654277805,5852740,SH
81141R100,SEA LTD,SPONSORD ADS,,47395697,494581,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,965105185,1000109,SH
778920306,SHARONAI HOLDINGS INC,COM CL A,,102425731,1209848,SH
859241101,STERLING INFRASTRUCTURE INC,COM,,511709948,609643,SH
874039100,TAIWAN SEMICONDUCTOR MANUFAC,SPONSORED ADS,,48350142,101242,SH
880770102,TERADYNE INC,COM,,722411827,1493080,SH
88080T104,TERAWULF INC,COM,,596372238,24144625,SH
893641100,TRANSDIGM GROUP INC,COM,,38005765,28532,SH
87305R109,TTM TECHNOLOGIES INC,COM,,512074787,2738075,SH
912008109,US FOODS HLDG CORP,COM,,502506807,4914492,SH
92826C839,VISA INC,COM CL A,,56939216,165960,SH
