cusip,issuer,class,put_call,value_usd,shares,sh_type
015857105,ALGONQUIN PWR UTILS CORP,COM,,5930004,1011946,SH
02079K305,ALPHABET INC,CAP STK CL A,,93481019,513209,SH
023135106,AMAZON COM INC,COM,,100031804,517629,SH
L02235106,ARDAGH METAL PACKAGING S A,SHS,,1356039,398835,SH
124765108,CAE INC,COM,,19277698,1037551,SH
16411R208,CHENIERE ENERGY INC,COM NEW,,22378240,128000,SH
G25839104,COCA-COLA EUROPACIFIC PARTNE,SHS,,58246813,799325,SH
191241108,COCA-COLA FEMSA SAB DE CV,SPONSORD ADR REP,,38299834,446177,SH
126408103,CSX CORP,COM,,34696615,1037268,SH
343928115,FLYEXCLUSIVE INC,*W EXP 99/99/999,,111462,200832,SH
344419106,FOMENTO ECONOMICO MEXICANO S,SPON ADR UNITS,,43614398,405150,SH
81663L200,GENEDX HOLDINGS CORP,COM CL A,,64664635,2473781,SH
384747101,GRAIL INC,COM,,5815670,378378,SH
428291108,HEXCEL CORP NEW,COM,,30426452,487213,SH
44891N208,IAC INC,COM NEW,,59336321,1266517,SH
452327109,ILLUMINA INC,COM,Call,37159280,356000,SH
452327109,ILLUMINA INC,COM,,238976549,2289486,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,,811560,4000,SH
531229748,LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,,58453033,1558332,SH
531229722,LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,,35414216,925378,SH
531229813,LIBERTY MEDIA CORP DEL,COM LBTY SRM S A,,8183539,369460,SH
531229789,LIBERTY MEDIA CORP DEL,COM LBTY SRM S C,,4260437,192258,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,Call,9374000,100000,SH
552690109,MDU RES GROUP INC,COM,,254690729,10147041,SH
30303M102,META PLATFORMS INC,CL A,,1210128,2400,SH
552953101,MGM RESORTS INTERNATIONAL,COM,,260395202,5859478,SH
594918104,MICROSOFT CORP,COM,,77617784,173661,SH
655844108,NORFOLK SOUTHN CORP,COM,,51967217,242057,SH
67066G104,NVIDIA CORPORATION,COM,,2007525,16250,SH
76155X100,REVOLUTION MEDICINES INC,COM,,453999,11698,SH
79466L302,SALESFORCE INC,COM,,779527,3032,SH
844895102,SOUTHWEST GAS HLDGS INC,COM,,335649117,4769098,SH
34385P108,STANDARD BIOTOOLS INC,COM,,78588,44400,SH
88160R101,TESLA INC,COM,,563958,2850,SH
29430C102,VESTIS CORPORATION,COM SHS,,208006336,17007877,SH
