cusip,issuer,class,put_call,value_usd,shares,sh_type
88579Y101,3M CO,COM,,168015178,1644145,SH
35104E100,4D MOLECULAR THERAPEUTICS IN,COM,,61603845,2934914,SH
00404A109,ACADIA HEALTHCARE COMPANY IN,COM,,218612459,3236785,SH
00650F109,ADAPTIVE BIOTECHNOLOGIES COR,COM,,108577223,29993708,SH
00724F101,ADOBE INC,COM,,1264757364,2276627,SH
020002101,ALLSTATE CORP,COM,,87043758,545182,SH
023135106,AMAZON COM INC,COM,,1795990712,9293613,SH
03076C106,AMERIPRISE FINL INC,COM,,388324254,909020,SH
00187Y100,API GROUP CORP,COM STK,,1017233577,27032516,SH
03769M106,APOLLO GLOBAL MGMT INC,COM,,114672418,971224,SH
037833100,APPLE INC,COM,,966891760,4590693,SH
049468101,ATLASSIAN CORPORATION,CL A,,259302012,1465977,SH
09061G101,BIOMARIN PHARMACEUTICAL INC,COM,,581543224,7063564,SH
10806X102,BRIDGEBIO PHARMA INC,COM,,636314702,25120991,SH
11135F101,BROADCOM INC,COM,,470576026,293097,SH
133131102,CAMDEN PPTY TR,SH BEN INT,,355651355,3259567,SH
146869102,CARVANA CO,CL A,,71262095,553621,SH
12504L109,CBRE GROUP INC,CL A,,322629438,3620575,SH
16119P108,CHARTER COMMUNICATIONS INC N,CL A,,131124155,438601,SH
126408103,CSX CORP,COM,,158504297,4738544,SH
23804L103,DATADOG INC,CL A COM,,178462648,1376071,SH
23954D109,DAY ONE BIOPHARMACEUTICALS I,COM,,35256998,2558563,SH
256746108,DOLLAR TREE INC,COM,,726975256,6808797,SH
25809K105,DOORDASH INC,CL A,,602197486,5535921,SH
28036F105,EDGEWISE THERAPEUTICS INC,COM,,26675439,1481146,SH
532457108,ELI LILLY & CO,COM,,130533162,144175,SH
29414B104,EPAM SYS INC,COM,,142260257,756261,SH
29452E101,EQUITABLE HLDGS INC,COM,,239421090,5859547,SH
G3421J106,FERGUSON PLC NEW,SHS,,324111811,1673699,SH
338307101,FIVE9 INC,COM,,76487657,1734414,SH
345370860,FORD MTR CO DEL,COM,,235622061,18789638,SH
34959J108,FORTIVE CORP,COM,,743927691,10039510,SH
35671D857,FREEPORT-MCMORAN INC,CL B,,254173966,5229917,SH
36828A101,GE VERNOVA INC,COM,,416531587,2428614,SH
37611X100,GINKGO BIOWORKS HOLDINGS INC,CL A SHS,,47833358,143085126,SH
40412C101,HCA HEALTHCARE INC,COM,,210170774,654167,SH
40415F101,HDFC BANK LTD,SPONSORED ADS,,563329061,8756864,SH
45258J102,IMMUNOVANT INC,COM,,61271813,2320902,SH
45720N103,INHIBRX BIOSCIENCES INC,COM,,25331780,1787705,SH
457669307,INSMED INC,COM PAR $.01,,69409990,1035970,SH
45826H109,INTEGER HLDGS CORP,COM,,128732890,1111779,SH
461202103,INTUIT,COM,,220818617,335994,SH
46120E602,INTUITIVE SURGICAL INC,COM NEW,,150311701,337893,SH
46625H100,JPMORGAN CHASE & CO.,COM,,608766598,3009822,SH
48251W104,KKR & CO INC,COM,,57365482,545092,SH
517834107,LAS VEGAS SANDS CORP,COM,,875516429,19785682,SH
54300N103,LONGBOARD PHARMACEUTICALS IN,COM,,44841743,1658962,SH
50212V100,LPL FINL HLDGS INC,COM,,36309000,130000,SH
580135101,MCDONALDS CORP,COM,,478084682,1876019,SH
58155Q103,MCKESSON CORP,COM,,83032383,142169,SH
30303M102,META PLATFORMS INC,CL A,,134253113,266259,SH
594918104,MICROSOFT CORP,COM,,1024557340,2292331,SH
64110L106,NETFLIX INC,COM,,629573281,932867,SH
N62509109,NEWAMSTERDAM PHARMA COMPANY,ORDINARY SHARES,,154151894,8024565,SH
629377508,NRG ENERGY INC,COM NEW,,73457562,943457,SH
67066G104,NVIDIA CORPORATION,COM,,171046936,1384547,SH
68622P109,ORIC PHARMACEUTICALS INC,COM,,28280000,4000000,SH
687793109,OSCAR HEALTH INC,CL A,,93781561,5928038,SH
713317105,PEPGEN INC,COM,,23659647,1482434,SH
N69605108,PHARVARIS N V,COM,,68682228,3653310,SH
718172109,PHILIP MORRIS INTL INC,COM,,1105751263,10912378,SH
74275K108,PROCORE TECHNOLOGIES INC,COM,,91148400,1374580,SH
743315103,PROGRESSIVE CORP,COM,,832264683,4006859,SH
75120L100,RALLYBIO CORP,COM,,5621001,4194777,SH
758750103,REGAL REXNORD CORPORATION,COM,,151874101,1123163,SH
G76279101,ROIVANT SCIENCES LTD,SHS,,730977292,69155846,SH
G7709Q104,ROYALTY PHARMA PLC,SHS CLASS A,,315650429,11970058,SH
781154109,RUBRIK INC.,CL A,,27507232,897170,SH
79466L302,SALESFORCE INC,COM,,104160209,405135,SH
80105N105,SANOFI,SPONSORED ADR,,15831591,326290,SH
824348106,SHERWIN WILLIAMS CO,COM,,121695576,407786,SH
L8681T102,SPOTIFY TECHNOLOGY S A,SHS,,149044288,474981,SH
34385P108,STANDARD BIOTOOLS INC,COM,,103812571,58651170,SH
872590104,T-MOBILE US INC,COM,,439181856,2492802,SH
89532M101,TREVI THERAPEUTICS INC,COM,,13112000,4400000,SH
H42097107,UBS GROUP AG,SHS,,152688612,5186506,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,224988522,441795,SH
902973304,US BANCORP DEL,COM NEW,,1008575046,25404913,SH
92537N108,VERTIV HOLDINGS CO,COM CL A,,59706204,689687,SH
92686J106,VIKING THERAPEUTICS INC,COM,,71799395,1354450,SH
98138H101,WORKDAY INC,CL A,,885289775,3959965,SH
98887Q104,ZAI LAB LTD,ADR,,35307691,2037374,SH
