cusip,issuer,class,put_call,value_usd,shares,sh_type
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,8490,47500,SH
02079K305,ALPHABET INC,CAP STK CL A,,3890,16000,SH
025816109,AMERICAN EXPRESS CO,COM,,69754,210000,SH
060505104,BANK AMERICA CORP,COM,,39613,767845,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,22626,30,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,70685,140600,SH
233912104,DAILY JOURNAL CORP,COM,,5349,11500,SH
N3167Y103,FERRARI N V,COM,,28978,60000,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,37399,65750,SH
595112103,MICRON TECHNOLOGY INC,COM,,13386,80000,SH
615369105,MOODYS CORP,COM,,12865,27000,SH
218937100,CORE NATURAL RESOURCES INC,COM SHS,,897,10740,SH
020764106,ALPHA METALLURGICAL RESOUR I,COM,,1313,8000,SH
81752R100,SERITAGE GROWTH PPTYS,CL A,,2125,500000,SH
