cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,828152312,4352740,SH
03831W108,APPLOVIN CORP,COM CL A,Call,83624532,315600,SH
03831W108,APPLOVIN CORP,COM CL A,,422343102,1593928,SH
03990B101,ARES MANAGEMENT CORPORATION,CL A COM STK,,235227095,1604441,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,385933603,582427,SH
127387108,CADENCE DESIGN SYSTEM INC,COM,,309872874,1218389,SH
14040H105,CAPITAL ONE FINL CORP,COM,,569482440,3176143,SH
146869102,CARVANA CO,CL A,,483846245,2314168,SH
146869102,CARVANA CO,CL A,Call,80182180,383500,SH
532457108,ELI LILLY & CO,COM,,455759438,551827,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,491817959,2219896,SH
461202103,INTUIT,COM,,861920390,1403802,SH
48251W104,KKR & CO INC,COM,,550739565,4763771,SH
50212V100,LPL FINL HLDGS INC,COM,,577079867,1764015,SH
30303M102,META PLATFORMS INC,CL A,,1013276614,1758062,SH
594918104,MICROSOFT CORP,COM,,735887528,1960328,SH
718172109,PHILIP MORRIS INTL INC,COM,,477545872,3008542,SH
79466L302,SALESFORCE INC,COM,,464713645,1731680,SH
855244109,STARBUCKS CORP,COM,,648167734,6607888,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,641653246,3865381,SH
87422Q109,TALEN ENERGY CORP,COM,,217516505,1089380,SH
889478103,TOLL BROTHERS INC,COM,,401303242,3800580,SH
92840M102,VISTRA CORP,COM,,540786303,4604788,SH
974155103,WINGSTOP INC,COM,,101298052,449056,SH
