cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,701124778,2941700,SH
09290D101,BLACKROCK INC,COM,,559339452,581700,SH
12504L109,CBRE GROUP INC,CL A,,133665144,992391,SH
48251W104,KKR & CO INC,COM,,326571596,3558200,SH
530909100,LIBERTY LIVE HOLDINGS INC,COM SER A,,79501150,785119,SH
530909308,LIBERTY LIVE HOLDINGS INC,COM SHS SER C,,229491068,2172388,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,55311305,302066,SH
30303M102,META PLATFORMS INC,CL A,,515790007,915674,SH
60937P106,MONGODB INC,CL A,,55658630,165700,SH
70450C101,PAYPAY CORP,SPONSORED ADS,,30878284,2154800,SH
771049103,ROBLOX CORP,CL A,,171156754,3147421,SH
77311W101,ROCKET COS INC,COM CL A,,656283191,41668774,SH
79466L302,SALESFORCE INC,COM,,469119780,2994509,SH
829073105,SIMPSON MFG INC,COM,,173894903,830642,SH
L8681T102,SPOTIFY TECHNOLOGY S A,SHS,,241869684,526800,SH
888787108,TOAST INC,CL A,,393208937,14134038,SH
92826C839,VISA INC,COM CL A,,794682213,2316250,SH
M98068105,WIX COM LTD,SHS,,47384496,1099370,SH
