cusip,issuer,class,put_call,value_usd,shares,sh_type
N00985106,AERCAP HOLDINGS NV,SHS,,186213600,1998000,SH
00912X302,AIR LEASE CORP,CL A,,17277155,363500,SH
013872106,ALCOA CORP,COM,,148424789,3731141,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,83988000,1166500,SH
02376R102,AMERICAN AIRLS GROUP INC,COM,,102570490,9053000,SH
04280A100,ARROWHEAD PHARMACEUTICALS IN,COM,,107572610,4139000,SH
051774115,AURORA INNOVATION INC,*W EXP 11/03/202,,90563,437500,SH
056752108,BAIDU INC,SPON ADR REP A,,15817192,182900,SH
067901108,BARRICK GOLD CORP,COM,,54576960,3272000,SH
G1261Q115,BLUERIVER ACQUISITION CORP,*W EXP 01/04/202,,3020,200000,SH
156431108,CENTURY ALUM CO,COM,,10016500,598000,SH
16119P108,CHARTER COMMUNICATIONS INC N,CL A,,71263394,238371,SH
17275R102,CISCO SYS INC,COM,,184291290,3879000,SH
17275R102,CISCO SYS INC,COM,Call,37176575,782500,SH
17888H103,CIVITAS RESOURCES INC,COM NEW,,124885515,1809935,SH
185899101,CLEVELAND-CLIFFS INC NEW,COM,,128444940,8346000,SH
22978P106,CUE BIOPHARMA INC,COM,,2979044,2402455,SH
23255M204,CYCLERION THERAPEUTICS INC,COM,,823124,357880,SH
247361702,DELTA AIR LINES INC DEL,COM NEW,,195310480,4117000,SH
G29018101,DLOCAL LTD,CLASS A COM,,12515230,1547000,SH
35909D109,FRONTIER COMMUNICATIONS PARE,COM,,60205596,2299679,SH
369604301,GE AEROSPACE,COM NEW,,85446375,537500,SH
36828A101,GE VERNOVA INC,COM,,138986216,810368,SH
42824C109,HEWLETT PACKARD ENTERPRISE C,COM,,260539190,12307000,SH
433539111,HIPPO HLDGS INC,*W EXP 08/02/202,,7735,350000,SH
00534A102,INVIVYD INC,COM,,4108500,3735000,SH
450056106,IRHYTHM TECHNOLOGIES INC,COM,,54950220,510500,SH
47215P106,JD.COM INC,SPON ADS CL A,,34935680,1352000,SH
482497104,KE HLDGS INC,SPONSORED ADS,,69364121,4902058,SH
49456B101,KINDER MORGAN INC DEL,COM,Call,95544895,4808500,SH
500767306,KRANESHARES TRUST,CSI CHI INTERNET,,135506300,5015037,SH
650111107,NEW YORK TIMES CO,CL A,,77224680,1508000,SH
651639106,NEWMONT CORP,COM,,65694030,1569000,SH
65344D208,NEXIMMUNE INC,COM NEW,,102114,36999,SH
654902204,NOKIA CORP,SPONSORED ADR,,36125849,9557103,SH
62955J103,NOV INC,COM,,54140480,2848000,SH
68622V106,ORGANON & CO,COMMON STOCK,,111651370,5393786,SH
697900108,PAN AMERN SILVER CORP,COM,,104509160,5257000,SH
72765Q882,PLATINUM GROUP METALS LTD,COM,,1530000,900000,SH
76954A103,RIVIAN AUTOMOTIVE INC,COM CL A,,9273220,691000,SH
81141R100,SEA LTD,SPONSORD ADS,,203561284,2850200,SH
G7997W102,SEADRILL 2021 LTD,COM,,28773050,558700,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,Call,153985897,1491100,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,321294244,3111206,SH
82575P107,SIBANYE STILLWATER LTD,SPONSORED ADR,,13393650,3079000,SH
830879102,SKYWEST INC,COM,,12326914,150200,SH
55826T102,SPHERE ENTERTAINMENT CO,CL A,,14415760,411174,SH
34385P108,STANDARD BIOTOOLS INC,COM,,2858550,1615000,SH
G85158106,STONECO LTD,COM CL A,,87347150,7285000,SH
878742204,TECK RESOURCES LTD,CL B,,189159639,3949053,SH
88160R101,TESLA INC,COM,,26773164,135300,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,328106740,20191184,SH
88642R109,TIDEWATER INC NEW,COM,,61600870,647000,SH
893641100,TRANSDIGM GROUP INC,COM,,43822023,34300,SH
H8817H100,TRANSOCEAN LTD,REGISTERED SHS,,165863616,31002545,SH
910047109,UNITED AIRLS HLDGS INC,COM,,75802548,1557800,SH
912909108,UNITED STATES STL CORP NEW,COM,,48215299,1275537,SH
G9460G101,VALARIS LTD,CL A,,65709000,882000,SH
92189F791,VANECK ETF TRUST,JUNIOR GOLD MINE,,82765800,1965000,SH
92189F106,VANECK ETF TRUST,GOLD MINERS ETF,,127237500,3750000,SH
958102105,WESTERN DIGITAL CORP.,COM,Call,27959130,369000,SH
958102105,WESTERN DIGITAL CORP.,COM,,287999724,3800973,SH
