cusip,issuer,class,put_call,value_usd,shares,sh_type
N00985106,AERCAP HOLDINGS NV,SHS,,147384320,1556000,SH
00912X302,AIR LEASE CORP,CL A,,17567991,387900,SH
013872106,ALCOA CORP,COM,,143947420,3731141,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,204737316,1929300,SH
02376R102,AMERICAN AIRLS GROUP INC,COM,Call,13488000,1200000,SH
02376R102,AMERICAN AIRLS GROUP INC,COM,,181559653,16152994,SH
04280A100,ARROWHEAD PHARMACEUTICALS IN,COM,,94622450,4885000,SH
051774115,AURORA INNOVATION INC,*W EXP 11/03/202,,362688,437500,SH
056752108,BAIDU INC,SPON ADR REP A,,19257541,182900,SH
156431108,CENTURY ALUM CO,COM,,9705540,598000,SH
16119P108,CHARTER COMMUNICATIONS INC N,CL A,,7147908,22056,SH
165167735,CHESAPEAKE ENERGY CORP,COM,,18948673,230379,SH
171779309,CIENA CORP,COM NEW,,175864086,2855400,SH
17275R102,CISCO SYS INC,COM,,242639134,4559172,SH
17275R102,CISCO SYS INC,COM,Call,41644650,782500,SH
17888H103,CIVITAS RESOURCES INC,COM NEW,,91709406,1809935,SH
185899101,CLEVELAND-CLIFFS INC NEW,COM,,152844130,11969000,SH
219350105,CORNING INC,COM,,185656800,4112000,SH
22978P106,CUE BIOPHARMA INC,COM,,1819139,2402455,SH
23255M204,CYCLERION THERAPEUTICS INC,COM,,926909,357880,SH
247361702,DELTA AIR LINES INC DEL,COM NEW,,329474730,6487000,SH
254687106,DISNEY WALT CO,COM,,187560881,1949900,SH
35909D109,FRONTIER COMMUNICATIONS PARE,COM,,81707595,2299679,SH
369604301,GE AEROSPACE,COM NEW,,92272194,489300,SH
36828A101,GE VERNOVA INC,COM,,141327255,554268,SH
42824C109,HEWLETT PACKARD ENTERPRISE C,COM,,179334458,8765125,SH
00534A102,INVIVYD INC,COM,,3809700,3735000,SH
450056106,IRHYTHM TECHNOLOGIES INC,COM,,37899520,510500,SH
47215P106,JD.COM INC,SPON ADS CL A,,98320000,2458000,SH
477143101,JETBLUE AWYS CORP,COM,,3634240,554000,SH
482497104,KE HLDGS INC,SPONSORED ADS,,97599975,4902058,SH
49456B101,KINDER MORGAN INC DEL,COM,Call,106219765,4808500,SH
500767306,KRANESHARES TRUST,CSI CHI INTERNET,,124582499,3662037,SH
517834107,LAS VEGAS SANDS CORP,COM,,2330742,46300,SH
650111107,NEW YORK TIMES CO,CL A,,83950360,1508000,SH
651639106,NEWMONT CORP,COM,,69137789,1293504,SH
654902204,NOKIA CORP,SPONSORED ADR,,115040700,26325103,SH
62955J103,NOV INC,COM,,26432490,1655134,SH
68622V106,ORGANON & CO,COMMON STOCK,,47135612,2463963,SH
697900108,PAN AMERN SILVER CORP,COM,,112551910,5393000,SH
92556H206,PARAMOUNT GLOBAL,CLASS B COM,,93933900,8845000,SH
72765Q882,PLATINUM GROUP METALS LTD,COM,,1287000,900000,SH
81141R100,SEA LTD,SPONSORD ADS,,172522972,1829900,SH
G7997W102,SEADRILL 2021 LTD,COM,,22202738,558700,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,Call,163320183,1491100,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,337426114,3080673,SH
82575P107,SIBANYE STILLWATER LTD,SPONSORED ADR,,12654690,3079000,SH
830879102,SKYWEST INC,COM,,29986554,352700,SH
844741108,SOUTHWEST AIRLS CO,COM,,3200040,108000,SH
34385P108,STANDARD BIOTOOLS INC,COM,,3116950,1615000,SH
G85158106,STONECO LTD,COM CL A,,75070420,6667000,SH
874080104,TAL EDUCATION GROUP,SPONSORED ADS,,2557440,216000,SH
878742204,TECK RESOURCES LTD,CL B,,182205441,3487853,SH
88160R101,TESLA INC,COM,,38354958,146600,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,246301559,13668233,SH
88642R109,TIDEWATER INC NEW,COM,,46448130,647000,SH
H8817H100,TRANSOCEAN LTD,REGISTERED SHS,,93578838,22018550,SH
910047109,UNITED AIRLS HLDGS INC,COM,Call,42669468,747800,SH
910047109,UNITED AIRLS HLDGS INC,COM,,284445926,4985032,SH
912909108,UNITED STATES STL CORP NEW,COM,,18830890,533000,SH
G9460G101,VALARIS LTD,CL A,,37742750,677000,SH
92189F791,VANECK ETF TRUST,JUNIOR GOLD MINE,,71897130,1473000,SH
92189F106,VANECK ETF TRUST,GOLD MINERS ETF,,69167340,1737000,SH
931427108,WALGREENS BOOTS ALLIANCE INC,COM,,9515520,1062000,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,,143715000,17420000,SH
958102105,WESTERN DIGITAL CORP.,COM,,437923488,6412703,SH
958102105,WESTERN DIGITAL CORP.,COM,Call,158951804,2327600,SH
98850P109,YUM CHINA HLDGS INC,COM,,2287016,50800,SH
