cusip,issuer,class,put_call,value_usd,shares,sh_type
009066101,AIRBNB INC,COM CL A,,169394482,1183749,SH
03027X100,AMERICAN TOWER CORP NEW,COM,,4785077,29254,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,4095192,8184,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,516187709,12119927,SH
12510Q100,CCC INTELLIGENT SOLUTIONS HL,COM,,154072105,29858935,SH
217204106,COPART INC,COM,,225119928,7985808,SH
22160N109,COSTAR GROUP INC,COM,,331326895,11699396,SH
303250104,FAIR ISAAC CORP,COM,,432302468,361826,SH
38267D109,GOOSEHEAD INS INC,COM CL A,,21504172,443385,SH
48251W104,KKR & CO L P DEL,COM UNITS,,457200745,4981486,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,1022015722,1989906,SH
615369105,MOODYS CORP,COM,,523979978,1156893,SH
67103H107,OREILLY AUTOMOTIVE INC,COM,,199081820,2161818,SH
71385M107,PERIMETER SOLUTIONS INC,COMMON STOCK,,8912500,250000,SH
776696106,ROPER TECHNOLOGIES INC,COM,,398136815,1176562,SH
79466L302,SALESFORCE INC,COM,,112450391,717799,SH
81762P102,SERVICENOW INC,COM,,123712709,1246099,SH
H82027105,SOPHIA GENETICS SA,ORDINARY SHARES,,21459438,3719140,SH
92826C839,VISA INC,COM CL A,,381132162,1110881,SH
79466L302,SALESFORCE INC,COM,Call,15666000,100000,SH
