cusip,issuer,class,put_call,value_usd,shares,sh_type
02376R102,AMERICAN AIRLS GROUP INC,COM,Put,130295000,11500000,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,24543000,150000,SH
071734107,BAUSCH HEALTH COS INC,COM,,80157,11500,SH
088606108,BHP GROUP LTD,SPONSORED ADS,Call,142725000,2500000,SH
090043AD2,BILL HOLDINGS INC,NOTE 4/0,,35713932,42000000,PRN
09061G101,BIOMARIN PHARMACEUTICAL INC,COM,,288182828,3500338,SH
09239BAD1,BLACKLINE INC,NOTE 3/1,,13766307,15100000,PRN
09857LAN8,BOOKING HOLDINGS INC,NOTE 0.750% 5/0,,52649750,25000000,PRN
14149Y108,CARDINAL HEALTH INC,COM,,196640000,2000000,SH
148806102,CATALENT INC,COM,,224920000,4000000,SH
20717MAB9,CONFLUENT INC,NOTE 1/1,,17274181,20000000,PRN
21900C308,CORMEDIX INC,COM,,6713765,1550523,SH
22822V101,CROWN CASTLE INC,COM,,119682500,1225000,SH
29788T103,E2OPEN PARENT HOLDINGS INC,COM CL A,,122352500,27250000,SH
26922A842,ETF SER SOLUTIONS,US GLB JETS,Put,186770000,9500000,SH
29786A106,ETSY INC,COM,,265410000,4500000,SH
40415F101,HDFC BANK LTD,SPONSORED ADS,,40767465,633724,SH
44107P104,HOST HOTELS & RESORTS INC,COM,Put,8990000,500000,SH
443201108,HOWMET AEROSPACE INC,COM,,7763000,100000,SH
46137V357,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,Put,316239000,1925000,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Put,2831540100,5910000,SH
464287432,ISHARES TR,20 YR TR BD ETF,Call,91780000,1000000,SH
464288513,ISHARES TR,IBOXX HI YD ETF,,78682800,1020000,SH
464287556,ISHARES TR,ISHARES BIOTECH,Put,384328000,2800000,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,Put,202890000,1000000,SH
530307305,LIBERTY BROADBAND CORP,COM SER C,,120212476,2192858,SH
56585A102,MARATHON PETE CORP,COM,,1277680200,7365000,SH
57667L107,MATCH GROUP INC NEW,COM,,355598295,11705013,SH
594972AC5,MICROSTRATEGY INC,NOTE 0.750%12/1,,95170356,27500000,PRN
594972AE1,MICROSTRATEGY INC,NOTE 2/1,,5974390,5000000,PRN
629377508,NRG ENERGY INC,COM NEW,,806551740,10359000,SH
682189AS4,ON SEMICONDUCTOR CORP,NOTE 5/0,,13990940,10000000,PRN
700517105,PARK HOTELS & RESORTS INC,COM,Put,7490000,500000,SH
718546104,PHILLIPS 66,COM,,109406750,775000,SH
72352L106,PINTEREST INC,CL A,,1233960000,28000000,SH
753422AF1,RAPID7 INC,NOTE 0.250% 3/1,,37392553,41500000,PRN
76680RAH0,RINGCENTRAL INC,NOTE 3/1,,36220387,40000000,PRN
G7997W102,SEADRILL 2021 LTD,COM,,208625676,4050984,SH
81369Y506,SELECT SECTOR SPDR TR,ENERGY,Put,1321675000,14500000,SH
81369Y605,SELECT SECTOR SPDR TR,FINANCIAL,Put,308325000,7500000,SH
G8060N102,SENSATA TECHNOLOGIES HLDG PL,SHS,,121517500,3250000,SH
83304A106,SNAP INC,CL A,Put,33220000,2000000,SH
844741108,SOUTHWEST AIRLS CO,COM,,171660000,6000000,SH
78464A755,SPDR SER TR,S&P METALS MNG,Put,296650000,5000000,SH
867224107,SUNCOR ENERGY INC NEW,COM,,2006928155,52670800,SH
H8817H100,TRANSOCEAN LTD,REGISTERED SHS,,63506207,11870319,SH
89679M104,TRIPLE FLAG PRECIOUS METAL,COM,,2074143769,133815727,SH
910047109,UNITED AIRLS HLDGS INC,COM,Put,34062000,700000,SH
91325V108,UNITI GROUP INC,COM,,29553212,10120963,SH
91332UAB7,UNITY SOFTWARE INC,NOTE 11/1,,30162365,35000000,PRN
92189F106,VANECK ETF TRUST,GOLD MINERS ETF,Put,169650000,5000000,SH
92189H607,VANECK ETF TRUST,OIL SERVICES ETF,Put,458461000,1450000,SH
94419LAR2,WAYFAIR INC,NOTE 3.500%11/1,,20791541,15000000,PRN
958102105,WESTERN DIGITAL CORP.,COM,,89787450,1185000,SH
