cusip,issuer,class,put_call,value_usd,shares,sh_type
009066101,AIRBNB INC,COM CL A,,348552384,2917733,SH
03027X100,AMERICAN TOWER CORP NEW,COM,,563408179,2589192,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,8081901,15175,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,1000717618,19094021,SH
12510Q100,CCC INTELLIGENT SOLUTIONS HL,COM,,119109168,13190384,SH
143130102,CARMAX INC,COM,,15995028,205275,SH
22160N109,COSTAR GROUP INC,COM,,737915894,9313592,SH
235851102,DANAHER CORPORATION,COM,,363957000,1775400,SH
25401T603,DIGITALBRIDGE GROUP INC,CL A COM,,1453003,164740,SH
38267D109,GOOSEHEAD INS INC,COM CL A,,43224717,366125,SH
48251W104,KKR & CO L P DEL,COM UNITS,,1022866823,8847564,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,1825829377,3331076,SH
615369105,MOODYS CORP,COM,,1134168436,2435458,SH
67103H107,OREILLY AUTOMOTIVE INC,COM,,1237620188,863910,SH
776696106,ROPER TECHNOLOGIES INC,COM,,854412261,1449188,SH
H82027105,SOPHIA GENETICS SA,ORDINARY SHARES,,7428513,2237504,SH
92345Y106,VERISK ANALYTICS INC,CL A,,3017569,10139,SH
92826C839,VISA INC,COM CL A,,1112794610,3175240,SH
