cusip,issuer,class,put_call,value_usd,shares,sh_type
88579Y101,3M CO,COM,,4544455,33244,SH
G1151C101,ACCENTURE PLC IRELAND,SHS CLASS A,,26812165,75852,SH
N00985106,AERCAP HOLDINGS NV,SHS,,150594949,1589896,SH
00971TAJ0,AKAMAI TECHNOLOGIES INC,NOTE 0.125% 5/0,,105904479,95000000,PRN
00971TAL5,AKAMAI TECHNOLOGIES INC,NOTE 0.375% 9/0,,38798924,37500000,PRN
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,138592720,1306000,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,Call,64022196,603300,SH
01626W101,ALIGHT INC,COM CL A,,88534,11964,SH
020002101,ALLSTATE CORP,COM,,15355961,80970,SH
02079K305,ALPHABET INC,CAP STK CL A,,85892057,517890,SH
02079K107,ALPHABET INC,CAP STK CL C,,133418,798,SH
023135106,AMAZON COM INC,COM,,52211529,280210,SH
023939101,AMENTUM HOLDINGS INC,COM,,870782,27001,SH
026874784,AMERICAN INTL GROUP INC,COM NEW,,8663109,118300,SH
G0508H110,ARCADIUM LITHIUM PLC,COM SHS,,1425000,500000,SH
03980N107,ARDENT HEALTH PARTNERS INC,COM,,4595000,250000,SH
046353108,ASTRAZENECA PLC,SPONSORED ADR,,206677389,2652771,SH
01741R102,ATI INC,COM,,13211781,197456,SH
049468101,ATLASSIAN CORPORATION,CL A,,20670710,130160,SH
051774107,AURORA INNOVATION INC,CLASS A COM,,21650535,3657185,SH
05465P101,AXONICS INC,COM,,73080070,1050001,SH
05580M108,B. RILEY FINANCIAL INC,COM,,1050000,200000,SH
05580M108,B. RILEY FINANCIAL INC,COM,Call,2496375,475500,SH
05580M108,B. RILEY FINANCIAL INC,COM,Put,2126250,405000,SH
G0772R208,BANK OF NT BUTTERFIELD&SON L,SHS NEW,,3724880,101000,SH
073685109,BEACON ROOFING SUPPLY INC,COM,,6752171,78123,SH
08862L103,BEYOND AIR INC,COM,,572931,1476626,SH
088929104,BGC GROUP INC,CL A,,18595311,2025633,SH
055477103,BICARA THERAPEUTICS INC,COM,,509400,20000,SH
09077V100,BIOAGE LABS INC,COM,,2080000,100000,SH
097023105,BOEING CO,COM,,4183229,27514,SH
09857L108,BOOKING HOLDINGS INC,COM,,25752902,6114,SH
101137107,BOSTON SCIENTIFIC CORP,COM,,29330084,350001,SH
10948W103,BRIGHTSPHERE INVT GROUP INC,COM,,8795842,346293,SH
12008R107,BUILDERS FIRSTSOURCE INC,COM,,5583168,28800,SH
13462K109,CAMPING WORLD HLDGS INC,CL A,,6052578,249900,SH
13646K108,CANADIAN PACIFIC KANSAS CITY,COM,,14065428,164431,SH
146869102,CARVANA CO,CL A,,2817274,16181,SH
12503M108,CBOE GLOBAL MKTS INC,COM,,13047761,63688,SH
15189T107,CENTERPOINT ENERGY INC,COM,,2144541,72894,SH
15872M104,CHAMPIONX CORPORATION,COM,,24055117,797848,SH
18915MAC1,CLOUDFLARE INC,NOTE 8/1,,8325540,9000000,PRN
12572Q105,CME GROUP INC,COM,,6625678,30028,SH
20603L102,CONCENTRA GROUP HOLDINGS PAR,COMMON STOCK,,5590000,250000,SH
216648501,COOPER COS INC,COM,,19309500,175000,SH
21871X109,COREBRIDGE FINL INC,COM,,16657708,571252,SH
22160K105,COSTCO WHSL CORP NEW,COM,Put,22163000,25000,SH
G25508105,CRH PLC,ORD,,54445243,587074,SH
22788C105,CROWDSTRIKE HLDGS INC,CL A,,9894421,35278,SH
126408103,CSX CORP,COM,,32047915,928118,SH
23331A109,D R HORTON INC,COM,,37857353,198445,SH
237266101,DARLING INGREDIENTS INC,COM,,14398571,387475,SH
23804L103,DATADOG INC,CL A COM,,19340435,168090,SH
Y2065G121,DHT HOLDINGS INC,SHS NEW,,114326,10365,SH
25402DAB8,DIGITALOCEAN HLDGS INC,NOTE 12/0,,103243557,116500000,PRN
25402D102,DIGITALOCEAN HLDGS INC,COM,Call,15146250,375000,SH
25402D102,DIGITALOCEAN HLDGS INC,COM,,2989,74,SH
25470MAF6,DISH NETWORK CORPORATION,NOTE 12/1,,98538750,115250000,PRN
25809K105,DOORDASH INC,CL A,,28117096,196995,SH
26210CAC8,DROPBOX INC,NOTE 3/0,,134167564,138250000,PRN
26210CAD6,DROPBOX INC,NOTE 3/0,,100140388,103500000,PRN
26210C104,DROPBOX INC,CL A,Call,25430000,1000000,SH
278768106,ECHOSTAR CORP,CL A,,54373819,2190726,SH
28176E108,EDWARDS LIFESCIENCES CORP,COM,,19797000,300000,SH
29355AAH0,ENPHASE ENERGY INC,NOTE 3/0,,941200,1000000,PRN
