cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,870832509,3575580,SH
02079K305,ALPHABET INC,CAP STK CL A,,204172397,839870,SH
023135106,AMAZON COM INC,COM,Call,658710000,3000000,SH
023135106,AMAZON COM INC,COM,,1301170942,5925996,SH
023608102,AMEREN CORP,COM,,130289308,1248221,SH
025537101,AMERICAN ELEC PWR CO INC,COM,,288673538,2565987,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,262685494,5745527,SH
125896100,CMS ENERGY CORP,COM,,77566296,1058781,SH
126408103,CSX CORP,COM,,144616641,4072561,SH
233331107,DTE ENERGY CO,COM,,282649269,1998510,SH
29364G103,ENTERGY CORP NEW,COM,,300307943,3222534,SH
294429105,EQUIFAX INC,COM,,261519252,1019449,SH
31488V107,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,668842359,2978192,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,1074531576,1889087,SH
30303M102,META PLATFORMS INC,CL A,,861402771,1172966,SH
594918104,MICROSOFT CORP,COM,,2013341573,3887135,SH
65473P105,NISOURCE INC,COM,,233290874,5387780,SH
723484101,PINNACLE WEST CAP CORP,COM,,257988043,2877404,SH
76131D103,RESTAURANT BRANDS INTL INC,COM,,19242000,300000,SH
76169C100,REXFORD INDL RLTY INC,COM,,377843572,9191038,SH
78409V104,S&P GLOBAL INC,COM,,228098102,468653,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,126141966,534364,SH
842587107,SOUTHERN CO,COM,,577491230,6093608,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,738181345,2643064,SH
893641100,TRANSDIGM GROUP INC,COM,,985839419,747970,SH
907818108,UNION PAC CORP,COM,,241767036,1022833,SH
92826C839,VISA INC,COM CL A,,848198893,2484618,SH
92939U106,WEC ENERGY GROUP INC,COM,,159013334,1387672,SH
958102105,WESTERN DIGITAL CORP,COM,,137621536,1146273,SH
