cusip,issuer,class,put_call,value_usd,shares,sh_type
025537101,AMERICAN ELECTRIC POWER COMPANY,COM,,138983143,1205300,SH
071705107,BAUSCH PLUS LOMB CORP.,COMMON SHARES,,59780000,3500000,SH
12769G100,"CAESARS ENTERTAINMENT, INC.",COM,,57074150,2440109,SH
155923105,"CENTURI HOLDINGS, INC.",COM SHS,,361985111,14336044,SH
12662P108,CVR ENERGY INC,COM,,1718995886,67570593,SH
12662P108,CVR ENERGY INC,COM,,72450016,2847878,SH
126633205,"CVR PARTNERS, LP",COM,,398930000,3892000,SH
126633205,"CVR PARTNERS, LP",COM,,27908085,272274,SH
278768106,ECHOSTAR CORPORATION,CL A,,364638715,3354542,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,2078524989,275301323,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,458186782,60686991,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,886243062,117383187,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,570179949,75520523,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,154839288,20508515,SH
459506101,INTERNATIONAL FLAVORS AND FRAGRANCES INC.,COM,,288092250,4275000,SH
610236101,"MONRO, INC.",COM,,101774603,5078573,SH
477143101,JETBLUE AIRWAYS CORP.,COM,,152978894,33621735,SH
80007P869,"SANDRIDGE ENERGY, INC.",COM NEW,,70873874,4911564,SH
844895102,SOUTHWEST GAS HOLDINGS INC.,COM,,482728972,6032604,SH
