cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,558612863,3575580,SH
02079K305,ALPHABET INC,CAP STK CL A,,296192817,1915370,SH
023135106,AMAZON COM INC,COM,,336817278,1770300,SH
023608102,AMEREN CORP,COM,,113302806,1128514,SH
025537101,AMERICAN ELEC PWR CO INC,COM,,158361842,1449271,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,477789004,9116371,SH
15189T107,CENTERPOINT ENERGY INC,COM,,52138774,1439105,SH
125896100,CMS ENERGY CORP,COM,,34132763,454437,SH
22160N109,COSTAR GROUP INC,COM,,83250685,1050747,SH
126408103,CSX CORP,COM,,203584115,6917571,SH
233331107,DTE ENERGY CO,COM,,165521358,1197088,SH
26441C204,DUKE ENERGY CORP NEW,COM NEW,,59238024,485677,SH
29364G103,ENTERGY CORP NEW,COM,,239173749,2797681,SH
31488V107,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,577548554,3604497,SH
337932107,FIRSTENERGY CORP,COM,,171217018,4235948,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,505485034,922216,SH
594918104,MICROSOFT CORP,COM,,1543543993,4111841,SH
65473P105,NISOURCE INC,COM,,116980575,2917949,SH
69351T106,PPL CORP,COM,,56769759,1572134,SH
76131D103,RESTAURANT BRANDS INTL INC,COM,,19992000,300000,SH
76169C100,REXFORD INDL RLTY INC,COM,,228885033,5846361,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,7679735,90403,SH
842587107,SOUTHERN CO,COM,,205003445,2229510,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,249042496,1500256,SH
92826C839,VISA INC,COM CL A,,523233976,1492992,SH
92939U106,WEC ENERGY GROUP INC,COM,,95612949,877344,SH
958102105,WESTERN DIGITAL CORP,COM,,6107841,151072,SH
