cusip,issuer,class,put_call,value_usd,shares,sh_type
G3421J106,FERGUSON PLC NEW,SHS,,236554237,1086357,SH
369604301,GE AEROSPACE,COM NEW,,1037336524,4030213,SH
36266G107,GE HEALTHCARE TECHNOLOGIES INC.,COM,,298428,4029,SH
G491BT108,INVESCO LTD.,SHS,,230690735,14628455,SH
G4474Y214,JANUS HENDERSON GROUP PLC,ORD SHS,,1237745352,31867800,SH
023586100,U-HAUL HOLDING COMPANY,COM,,21397968,353335,SH
023586506,U-HAUL HOLDING COMPANY - B,COM SER N,,18378745,338031,SH
83444M101,SOLVENTUM CORPORATION,COM SHS,,641820193,8462819,SH
200021014,THE ALLSTATE CORPORATION,COM,,20121941,99955,SH
95058W100,WENDYS CO.,COM,,170654382,14943466,SH
95058W100,WENDYS CO.,COM,,176910966,15491328,SH
