cusip,issuer,class,put_call,value_usd,shares,sh_type
00650F109,ADAPTIVE BIOTECHNOLOGIES COR,COM,,179812279,29993708,SH
00724F101,ADOBE INC,COM,,549041060,1234688,SH
020002101,ALLSTATE CORP,COM,,373480885,1937242,SH
02079K305,ALPHABET INC,CAP STK CL A,,693098288,3661375,SH
023135106,AMAZON COM INC,COM,,573501695,2614074,SH
02376R102,AMERICAN AIRLS GROUP INC,COM,,236002095,13539994,SH
03027X100,AMERICAN TOWER CORP NEW,COM,,164581129,897340,SH
G0403H108,AON PLC,SHS CL A,,258725934,720364,SH
00187Y100,API GROUP CORP,COM STK,,774704522,21537518,SH
03769M106,APOLLO GLOBAL MGMT INC,COM,,94047885,569435,SH
03831W108,APPLOVIN CORP,COM CL A,,48239336,148965,SH
G3265R107,APTIV PLC,COM SHS,,61944947,1024222,SH
049468101,ATLASSIAN CORPORATION,CL A,,120761505,496185,SH
052769106,AUTODESK INC,COM,,223623533,756584,SH
060505104,BANK AMERICA CORP,COM,,1086265827,24715946,SH
09061G101,BIOMARIN PHARMACEUTICAL INC,COM,,690858452,10510550,SH
09075V102,BIONTECH SE,SPONSORED ADS,,107209858,940850,SH
097023105,BOEING CO,COM,,526587567,2975071,SH
101137107,BOSTON SCIENTIFIC CORP,COM,,194021619,2172208,SH
10806X102,BRIDGEBIO PHARMA INC,COM,,689319993,25120991,SH
133131102,CAMDEN PPTY TR,SH BEN INT,,390173012,3362401,SH
146869102,CARVANA CO,CL A,,177651839,873583,SH
16119P108,CHARTER COMMUNICATIONS INC N,CL A,,86186432,251441,SH
20030N101,COMCAST CORP NEW,CL A,,743806507,19818985,SH
216648501,COOPER COS INC,COM,,186186748,2025310,SH
22160N109,COSTAR GROUP INC,COM,,83237908,1162703,SH
126408103,CSX CORP,COM,,473482769,14672537,SH
25809K105,DOORDASH INC,CL A,,830260508,4949392,SH
28036F105,EDGEWISE THERAPEUTICS INC,COM,,32707126,1224986,SH
29452E101,EQUITABLE HLDGS INC,COM,,36053116,764323,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,482964998,1868698,SH
34959J108,FORTIVE CORP,COM,,989502600,13193368,SH
36828A101,GE VERNOVA INC,COM,,118899972,361475,SH
37045V100,GENERAL MTRS CO,COM,,137449491,2580242,SH
37611X209,GINKGO BIOWORKS HOLDINGS INC,CL A NEW,,35127397,3577128,SH
