cusip,issuer,class,put_call,value_usd,shares,sh_type
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,21224000,200000,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,Put,17923668,168900,SH
910710102,AMERICAN COASTAL INS CORP,COM,,1127000,100000,SH
056752108,BAIDU INC,SPON ADR REP A,,13161250,125000,SH
056752108,BAIDU INC,SPON ADR REP A,Put,8770657,83300,SH
47215P106,JD.COM INC,SPON ADS CL A,,20000000,500000,SH
47215P106,JD.COM INC,SPON ADS CL A,Put,20000000,500000,SH
60855R100,MOLINA HEALTHCARE INC,COM,,10336800,30000,SH
679369108,OLAPLEX HLDGS INC,COM,,2350000,1000000,SH
82452J109,SHIFT4 PMTS INC,CL A,,13290000,150000,SH
88339P101,THE REALREAL INC,COM,,1570000,500000,SH
