cusip,issuer,class,put_call,value_usd,shares,sh_type
05637B105,BACKBLAZE INC,COM CL A,,2128684,229384,SH
12510Q100,CCC INTELLIGENT SOLUTIONS HL,COM,,9798224,1075546,SH
184496107,CLEAN HARBORS INC,COM,,26907332,115870,SH
185123106,CLEARWATER ANALYTICS HLDGS I,CL A,,12212027,677693,SH
19247G107,COHERENT CORP,COM,,9614656,89256,SH
G25457105,CREDO TECHNOLOGY GROUP HOLDI,ORDINARY SHARES,,12605021,86567,SH
256163106,DOCUSIGN INC,COM,,20438596,283515,SH
Y2573F102,FLEX LTD,ORD,,49240645,849416,SH
346375108,FORMFACTOR INC,COM,,35260424,968161,SH
40171V100,GUIDEWIRE SOFTWARE INC,COM,,28975462,126057,SH
45867G101,INTERDIGITAL INC,COM,,61699506,178720,SH
M6191J100,JFROG LTD,ORD SHS,,40889523,863924,SH
573874104,MARVELL TECHNOLOGY INC,COM,,35615751,423644,SH
63947X101,NCINO INC,COM,,42803870,1578896,SH
69608A108,PALANTIR TECHNOLOGIES INC,CL A,,10418006,57110,SH
705573103,PEGASYSTEMS INC,COM,,79592593,1384219,SH
86333M108,STRIDE INC,COM,,12351297,82928,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,2430102,8701,SH
M87915274,TOWER SEMICONDUCTOR LTD,SHS NEW,,69557155,962063,SH
M98068105,WIX.COM LTD,SHS,,58632644,330083,SH
