cusip,issuer,class,put_call,value_usd,shares,sh_type
G1151C101,ACCENTURE PLC IRELAND,SHS CLASS A,Put,2092230,7000,SH
000899104,ADMA BIOLOGICS INC,COM,,7284000,400000,SH
007973100,ADVANCED ENERGY INDS,COM,,4637500,35000,SH
007903107,ADVANCED MICRO DEVICES INC,COM,Put,21994500,155000,SH
00130H105,AES CORP,COM,,1052000,100000,SH
00827B106,AFFIRM HLDGS INC,COM CL A,,13531930,197000,SH
01438T106,ALDEYRA THERAPEUTICS INC,COM,,7851500,2050000,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,1134100,10000,SH
02079K107,ALPHABET INC,CAP STK CL C,,10288620,58000,SH
023135106,AMAZON COM INC,COM,,13816530,63000,SH
G037AX101,AMBARELLA INC,SHS,,330325,5000,SH
03213A104,AMPLITUDE INC,COM CL A,Call,372000,30000,SH
03213A104,AMPLITUDE INC,COM CL A,,2604000,210000,SH
03831W108,APPLOVIN CORP,COM CL A,,2800640,8000,SH
03945R102,ARCHER AVIATION INC,COM CL A,,1085000,100000,SH
040413205,ARISTA NETWORKS INC,COM SHS,,22303580,218000,SH
04206A101,ARLO TECHNOLOGIES INC,COM,Put,576640,34000,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,17387050,107500,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,Call,4043500,25000,SH
04271T100,ARRAY TECHNOLOGIES INC,COM SHS,,118000,20000,SH
82835W108,ARS PHARMACEUTICALS INC,COM,,8288750,475000,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,Put,2404170,3000,SH
642045108,ATLAS ENERGY SOLUTIONS INC,COM NEW,,2674000,200000,SH
052769106,AUTODESK INC,COM,,2476560,8000,SH
058586108,BALLARD PWR SYS INC NEW,COM,,79500,50000,SH
G1117K114,BIOCERES CROP SOLUTIONS CORP,SHS,,4441455,993614,SH
852234103,BLOCK INC,CL A,,475510,7000,SH
093712107,BLOOM ENERGY CORP,COM CL A,,2870400,120000,SH
10316T104,BOX INC,CL A,,1623075,47500,SH
10316T104,BOX INC,CL A,Call,1708500,50000,SH
10950A106,BRIGHTSPRING HEALTH SVCS INC,COM,,3538500,150000,SH
11135F101,BROADCOM INC,COM,,21225050,77000,SH
05605H100,BWX TECHNOLOGIES INC,COM,,12245100,85000,SH
13321L108,CAMECO CORP,COM,,2820740,38000,SH
15101Q207,CELESTICA INC,COM,,21074850,135000,SH
15643U104,CENTRUS ENERGY CORP,CL A,,457950,2500,SH
171779309,CIENA CORP,COM NEW,,8946300,110000,SH
17253J106,CIPHER MINING INC,COM,,717000,150000,SH
184499101,CLEAN ENERGY FUELS CORP,COM,,195000,100000,SH
184499101,CLEAN ENERGY FUELS CORP,COM,Call,975000,500000,SH
18539C204,CLEARWAY ENERGY INC,CL C,,1760000,55000,SH
19247G107,COHERENT CORP,COM,,7761270,87000,SH
21874A106,CORE SCIENTIFIC INC NEW,COM,,7681500,450000,SH
21874A106,CORE SCIENTIFIC INC NEW,COM,Call,1280250,75000,SH
219350105,CORNING INC,COM,,7993680,152000,SH
G25457105,CREDO TECHNOLOGY GROUP HOLDI,ORDINARY SHARES,Put,925900,10000,SH
22788C105,CROWDSTRIKE HLDGS INC,CL A,Put,3055860,6000,SH
126650100,CVS HEALTH CORP,COM,,7587800,110000,SH
M2682V108,CYBERARK SOFTWARE LTD,SHS,,7384872,18150,SH
23834J201,DAVE INC,CLASS A COM NEW,,9394350,35000,SH
248356107,DENISON MINES CORP,COM,,3640000,2000000,SH
26142V105,DRAFTKINGS INC NEW,COM CL A,,5361250,125000,SH
30049H102,EVOLV TECHNOLOGIES HLDNGS IN,COM CL A,,1248000,200000,SH
G33856108,FERROGLOBE PLC,SHS,,7367874,2007595,SH
336433107,FIRST SOLAR INC,COM,,2483100,15000,SH
336433107,FIRST SOLAR INC,COM,Call,4966200,30000,SH
337738108,FISERV INC,COM,,1775823,10300,SH
Y2573F102,FLEX LTD,ORD,,3394560,68000,SH
34354P105,FLOWSERVE CORP,COM,,1308750,25000,SH
34379V103,FLUENCE ENERGY INC,COM CL A,,1073600,160000,SH
343412102,FLUOR CORP NEW,COM,,40810920,796000,SH
343412102,FLUOR CORP NEW,COM,Call,3845250,75000,SH
35953C106,FTAI INFRASTRUCTURE INC,COMMON STOCK,,1234000,200000,SH
81663L200,GENEDX HOLDINGS CORP,COM CL A,,7384800,80000,SH
M5216V106,GLOBAL E ONLINE LTD,SHS,,536640,16000,SH
M5216V106,GLOBAL E ONLINE LTD,SHS,Call,134160,4000,SH
393222104,GREEN PLAINS INC,COM,,301500,50000,SH
41068X100,HA SUSTAINABLE INFRA CAP INC,COM,,1477300,55000,SH
443573100,HUBSPOT INC,COM,Put,2226520,4000,SH
444859102,HUMANA INC,COM,,12224000,50000,SH
44812J104,HUT 8 CORP,COM,Call,1395000,75000,SH
44812J104,HUT 8 CORP,COM,,9765000,525000,SH
G4766E116,INDIVIOR PLC,ORD,,10686500,725000,SH
45827U109,INTAPP INC,COM,Put,1032400,20000,SH
46138G706,INVESCO EXCH TRADED FD TR II,SOLAR ETF,Call,3426000,100000,SH
46429B614,ISHARES TR,MSCI INDIA SM CP,,4630800,60000,SH
464288224,ISHARES TR,GL CLEAN ENE ETF,Call,5244000,400000,SH
512807306,LAM RESEARCH CORP,COM NEW,Put,1752120,18000,SH
518415104,LATTICE SEMICONDUCTOR CORP,COM,,3184350,65000,SH
518415104,LATTICE SEMICONDUCTOR CORP,COM,Call,2057580,42000,SH
55955D100,MAGNITE INC,COM,,8924400,370000,SH
562750109,MANHATTAN ASSOCIATES INC,COM,,1619254,8200,SH
573874104,MARVELL TECHNOLOGY INC,COM,Put,34675200,448000,SH
G5960L103,MEDTRONIC PLC,SHS,,6101900,70000,SH
58733R102,MERCADOLIBRE INC,COM,,4704534,1800,SH
30303M102,META PLATFORMS INC,CL A,,7011855,9500,SH
595112103,MICRON TECHNOLOGY INC,COM,Put,2465000,20000,SH
594918104,MICROSOFT CORP,COM,,20884500,42000,SH
594918104,MICROSOFT CORP,COM,Put,3481870,7000,SH
60471A101,MIRION TECHNOLOGIES INC,COM CL A,,9973127,463220,SH
553368101,MP MATERIALS CORP,COM CL A,,3172050,95000,SH
64110L106,NETFLIX INC,COM,,11382605,8500,SH
65340P106,NEXGEN ENERGY LTD,COM,,347309,50000,SH
654902204,NOKIA CORP,SPONSORED ADR,,1968400,380000,SH
654902204,NOKIA CORP,SPONSORED ADR,Call,1243200,240000,SH
629377508,NRG ENERGY INC,COM NEW,,802900,5000,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,6860000,500000,SH
67066G104,NVIDIA CORPORATION,COM,,23803640,151000,SH
02156V109,OKLO INC,COM CL A,,1120008,20000,SH
682189105,ON SEMICONDUCTOR CORP,COM,Put,366870,7000,SH
68389X105,ORACLE CORP,COM,,21863000,100000,SH
68628V308,ORION GROUP HLDGS INC,COM,,2947750,325000,SH
697435105,PALO ALTO NETWORKS INC,COM,,3990480,19500,SH
70450Y103,PAYPAL HLDGS INC,COM,,2229600,30000,SH
714266103,PERPETUA RESOURCES CORP,COM,,910500,75000,SH
72703X106,PLANET LABS PBC,COM CL A,,762500,125000,SH
72703X106,PLANET LABS PBC,COM CL A,Call,183000,30000,SH
72919P202,PLUG POWER INC,COM NEW,,372575,250000,SH
73931J109,POWERFLEET INC,COM,,754250,175000,SH
74319B502,PROFOUND MED CORP,COM NEW,,1947000,330000,SH
74467Q103,PUBMATIC INC,COM CL A,,435400,35000,SH
75960P104,REMITLY GLOBAL INC,COM,,5631000,300000,SH
767292105,RIOT PLATFORMS INC,COM,,3672500,325000,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,2435680,26000,SH
771049103,ROBLOX CORP,CL A,,1578000,15000,SH
775133101,ROGERS CORP,COM,,684800,10000,SH
79589L106,SAMSARA INC,COM CL A,Put,676260,17000,SH
81762P102,SERVICENOW INC,COM,,11822920,11500,SH
