cusip,issuer,class,put_call,value_usd,shares,sh_type
12769G100,CAESARS ENTERTAINMENT INC NE,COM,,17029725,681189,SH
133131102,CAMDEN PPTY TR,SH BEN INT,,40399359,330330,SH
229663109,CUBESMART,COM,,47357745,1108821,SH
23331A109,D R HORTON INC,COM,,105399288,829067,SH
25960P109,DOUGLAS EMMETT INC,COM,,9430720,589420,SH
381013101,GOLDEN ENTMT INC,COM,,11473501,434767,SH
43283X105,HILTON GRAND VACATIONS INC,COM,,68441408,1829495,SH
43300A203,HILTON WORLDWIDE HLDGS INC,COM,,80998926,355961,SH
448579102,HYATT HOTELS CORP,COM CL A,,191922465,1566714,SH
45378A106,INDEPENDENCE RLTY TR INC,COM,,17574449,827812,SH
G4863A108,INTERNATIONAL GAME TECHNOLOG,SHS USD,,52421915,3223980,SH
G4863A108,INTERNATIONAL GAME TECHNOLOG,SHS USD,Call,32520000,2000000,SH
46590V100,JBG SMITH PPTYS,COM,,58058555,3603883,SH
49427F108,KILROY RLTY CORP,COM,,24183432,738200,SH
49803T300,KITE RLTY GROUP TR,COM NEW,,60615922,2709697,SH
558256103,MADISON SQUARE GARDEN ENTMT,COM CL A,,13630055,416312,SH
57164Y107,MARRIOTT VACATIONS WORLDWIDE,COM,,11569046,180091,SH
59001A102,MERITAGE HOMES CORP,COM,,79810526,1125995,SH
59522J103,MID-AMER APT CMNTYS INC,COM,,15673590,93529,SH
69924R108,PARAMOUNT GROUP INC,COM,,50470962,11737433,SH
N70544106,PLAYA HOTELS & RESORTS NV,SHS,,50088488,3757576,SH
745867101,PULTE GROUP INC,COM,,14150934,137655,SH
75700L108,RED ROCK RESORTS INC,CL A,,52620431,1213291,SH
76169C100,REXFORD INDL RLTY INC,COM,,20694064,528584,SH
83001C108,SIX FLAGS ENTERTAINMENT CORP,COM,,75783020,2124559,SH
83193G107,SMARTRENT INC,COM CL A,,12179973,10066093,SH
87724P106,TAYLOR MORRISON HOME CORP,COM,,40345079,671970,SH
889478103,TOLL BROTHERS INC,COM,,117870117,1116300,SH
87266M107,TPG RE FIN TR INC,COM,,59524552,7303626,SH
023586506,U HAUL HOLDING COMPANY,COM SER N,,11149926,188407,SH
92540K109,VESTA REAL ESTATE CORP,ADS,,21668131,949940,SH
929042109,VORNADO RLTY TR,SH BEN INT,,6612073,178753,SH
98311A105,WYNDHAM HOTELS & RESORTS INC,COM,,21102678,233153,SH
983134107,WYNN RESORTS LTD,COM,,45023200,539200,SH
