cusip,issuer,class,put_call,value_usd,shares,sh_type
00486H105,ADTRAN HOLDINGS INC,COM,,15347298,1219976,SH
009066101,AIRBNB INC,COM CL A,,31191918,247006,SH
G037AX101,AMBARELLA INC,SHS,,5916536,114940,SH
03831W108,APPLOVIN CORP,COM CL A,,5763040,14480,SH
04626A103,ASTERA LABS INC,COM,,5194383,47394,SH
05464C101,AXON ENTERPRISE INC,COM,,20148143,47442,SH
15101Q207,CELESTICA INC,COM,,15068472,53495,SH
19247G107,COHERENT CORP,COM,,20939850,87905,SH
253868103,DIGITAL RLTY TR INC,COM,,5377106,29838,SH
292671708,ENERGY FUELS INC,COM NEW,,9262879,507555,SH
29444U700,EQUINIX INC,COM,,5001184,5102,SH
30226D106,EXTREME NETWORKS,COM,,19800960,1313061,SH
315616102,F5 INC,COM,,14523209,50196,SH
Y2573F102,FLEXTRONICS INTL LTD,ORD,,20372658,311223,SH
40171V100,GUIDEWIRE SOFTWARE INC,COM,,9401790,62863,SH
433313103,HINGE HEALTH INC,CL A,,16086538,417182,SH
45867G101,INTERDIGITAL INC,COM,,16339408,54104,SH
52476L109,LEGENCE CORP,CL A,,19063042,337638,SH
53626N102,LIONSGATE STUDIOS CORP,COM,,9982557,1040934,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,44898639,294398,SH
573874104,MARVELL TECHNOLOGY INC,COM,,55821906,563573,SH
671044105,OSI SYSTEMS INC,COM,,5117440,19274,SH
69608A108,PALANTIR TECHNOLOGIES INC,CL A,,4264062,29150,SH
750917106,RAMBUS INC DEL,COM,,28718276,333817,SH
833445109,SNOWFLAKE INC,COM SHS,,3978179,26377,SH
55826T102,SPHERE ENTERTAINMENT CO,CL A,,8610703,73345,SH
888787108,TOAST INC,CL A,,19406036,732027,SH
M87915274,TOWER SEMICONDUCTOR LTD,SHS NEW,,88483860,504239,SH
