cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,599905190,1916630,SH
043436104,ASBURY AUTOMOTIVE GROUP INC,COM,,501216555,2155492,SH
22266T109,COUPANG INC,CL A,,307093771,13017964,SH
29273V100,ENERGY TRANSFER L P,COM UT LTD PTN,,100843226,6115417,SH
536797103,LITHIA MTRS INC,COM,,827679164,2490534,SH
53947R105,LOAR HOLDINGS INC,COM SHS,,2179416320,32050240,SH
30303M102,META PLATFORMS INC,CL A,,214631564,325155,SH
67080N101,NUVATION BIO INC,COM CL A,,34151156,3811513,SH
88023U101,SOMNIGROUP INTERNATIONAL INC,COM,,518193262,5804136,SH
023586100,U HAUL HOLDING COMPANY,COM,,1834974,36401,SH
023586506,U HAUL HOLDING COMPANY,COM SER N,,151973661,3251469,SH
G96629103,WILLIS TOWERS WATSON PLC LTD,SHS,,236847979,720779,SH
