cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,17922591,101700,SH
023135106,AMAZON COM INC,COM,,10903683,49700,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,6411120,8000,SH
11135F101,BROADCOM INC,COM,,702908,2550,SH
146869102,CARVANA CO,CL A,,3841344,11400,SH
16935C109,CHIME FINL INC,COM SHS CL A,,3451000,100000,SH
20717M103,CONFLUENT INC,CLASS A COM,,3502665,140500,SH
35969L108,FULL TRUCK ALLIANCE CO LTD,SPONSORED ADS,,5692904,482041,SH
37637K108,GITLAB INC,CLASS A COM,,3694509,81900,SH
458140100,INTEL CORP,COM,,728000,32500,SH
512807306,LAM RESEARCH CORP,COM NEW,,778720,8000,SH
M7S64H106,MONDAY COM LTD,SHS,,3773760,12000,SH
60937P106,MONGODB INC,CL A,,10530999,50150,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,22061760,1608000,SH
67066G104,NVIDIA CORPORATION,COM,,7583520,48000,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,10439745,111500,SH
781154109,RUBRIK INC.,CL A,,671925,7500,SH
79589L106,SAMSARA INC,COM CL A,,676260,17000,SH
82509L107,SHOPIFY INC,CL A SUB VTG SHS,,726705,6300,SH
833445109,SNOWFLAKE INC,CL A,,740679,3310,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,7360925,32500,SH
90353T100,UBER TECHNOLOGIES INC,COM,,10263000,110000,SH
