cusip,issuer,class,put_call,value_usd,shares,sh_type
007903107,ADVANCED MICRO DEVICES INC,COM,,10014801,61900,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,43051767,240876,SH
02079K305,ALPHABET INC,CAP STK CL A,,33878173,139359,SH
02079K107,ALPHABET INC,CAP STK CL C,,11361851,46651,SH
G0260P102,AMER SPORTS INC,COM SHS,,19119450,550200,SH
037833100,APPLE INC,COM,,6159500,24190,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,36787420,38000,SH
04626A103,ASTERA LABS INC,COM,,4102010,20950,SH
M2029K104,BIRKENSTOCK HOLDING PLC,COM SHS,,12498050,276200,SH
G11448100,BITDEER TECHNOLOGIES GROUP,CL A ORD SHS,,823738,48200,SH
093712107,BLOOM ENERGY CORP,COM CL A,,372108,4400,SH
110448107,BRITISH AMERN TOB PLC,SPONSORED ADR,,864673,16290,SH
11135F101,BROADCOM INC,COM,,4641834,14070,SH
15101Q207,CELESTICA INC,COM,,303047,1230,SH
21037T109,CONSTELLATION ENERGY CORP,COM,,22245132,67600,SH
26622P107,DOXIMITY INC,CL A,,11717386,160183,SH
26603R106,DUOLINGO INC,CL A COM,,2220696,6900,SH
303250104,FAIR ISAAC CORP,COM,,19529717,13050,SH
36165L108,GDS HLDGS LTD,SPONSORED ADS,,9332737,241156,SH
458140100,INTEL CORP,COM,,885720,26400,SH
46092D715,INVESTMENT MANAGERS SER TR I,TRADR 2X LONG,,283971,10300,SH
512807306,LAM RESEARCH CORP,COM NEW,,984165,7350,SH
528877103,LEXINFINTECH HLDGS LTD,ADR,,59270,11120,SH
G54950103,LINDE PLC,SHS,,19855000,41800,SH
55024U109,LUMENTUM HLDGS INC,COM,,3742330,23000,SH
573874104,MARVELL TECHNOLOGY INC,COM,,28130663,334610,SH
595112103,MICRON TECHNOLOGY INC,COM,,20305286,121356,SH
594918104,MICROSOFT CORP,COM,,25949295,50100,SH
64110W102,NETEASE INC,SPONSORED ADS,,19107879,125718,SH
647581206,NEW ORIENTAL ED & TECHNOLOGY,SPON ADR,,8241771,155300,SH
67066G104,NVIDIA CORPORATION,COM,,56818088,304524,SH
679295105,OKTA INC,CL A,,12810490,139700,SH
H5919C104,ON HLDG AG,NAMEN AKT A,,11387915,268900,SH
683344105,ONTO INNOVATION INC,COM,,11157372,86344,SH
68389X105,ORACLE CORP,COM,,210930,750,SH
701094104,PARKER-HANNIFIN CORP,COM,,6368460,8400,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,1057360,8000,SH
743315103,PROGRESSIVE CORP,COM,,20491170,82977,SH
74766W108,QUANTUM COMPUTING INC,COM,,6310028,342750,SH
750917106,RAMBUS INC DEL,COM,,10740207,103073,SH
760759100,REPUBLIC SVCS INC,COM,,8628448,37600,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,64130322,447900,SH
771049103,ROBLOX CORP,CL A,,18670695,134787,SH
77664L207,ROOT INC,CL A NEW,,14393029,160798,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,457956,1940,SH
824348106,SHERWIN WILLIAMS CO,COM,,28047060,81000,SH
82509L107,SHOPIFY INC,CL A SUB VTG SHS,,13330317,89700,SH
83304A106,SNAP INC,CL A,,10794000,1400000,SH
833445109,SNOWFLAKE INC,COM SHS,,18861619,83625,SH
78468R663,SPDR SERIES TRUST,BLOOMBERG 1-3 MO,,1018425,11100,SH
L8681T102,SPOTIFY TECHNOLOGY S A,SHS,,7049800,10100,SH
86800U302,SUPER MICRO COMPUTER INC,COM NEW,,575280,12000,SH
871607107,SYNOPSYS INC,COM,,22914018,46442,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,44212166,158302,SH
880770102,TERADYNE INC,COM,,4973346,36133,SH
88160R101,TESLA INC,COM,,64977150,146108,SH
88339J105,THE TRADE DESK INC,COM CL A,,4646148,94800,SH
89677Q107,TRIP COM GROUP LTD,ADS,,7497440,99700,SH
87305R109,TTM TECHNOLOGIES INC,COM,,501120,8700,SH
90138F102,TWILIO INC,CL A,,15946139,159318,SH
91332U101,UNITY SOFTWARE INC,COM,,9617848,240206,SH
922475108,VEEVA SYS INC,CL A COM,,2354979,7905,SH
92345Y106,VERISK ANALYTICS INC,COM,,12097631,48100,SH
92840M102,VISTRA CORP,COM,,574046,2930,SH
929740108,WABTEC,COM,,17240420,86000,SH
958102105,WESTERN DIGITAL CORP,COM,,18009000,150000,SH
