cusip,issuer,class,put_call,value_usd,shares,sh_type
03524A108,ANHEUSER BUSCH INBEV SA/NV,SPONSORED ADR,,117030160,1703000,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,11718561977,24123684,SH
136375102,CANADIAN NATL RY CO,COM,,5704178815,54826786,SH
149123101,CATERPILLAR INC,COM,,2854746491,7353614,SH
191241108,COCA-COLA FEMSA SAB DE CV,SPONS ADS REP,,601149769,6214719,SH
22266T109,COUPANG INC,CL A,,277071428,9248045,SH
22822V101,CROWN CASTLE INC,COM,,145883997,1420072,SH
235851102,DANAHER CORPORATION,COM,,73682420,373000,SH
244199105,DEERE & CO,COM,,1808891139,3557378,SH
278865100,ECOLAB INC,COM,,1405949775,5218044,SH
31428X106,FEDEX CORP,COM,,576085826,2534362,SH
440452100,HORMEL FOODS CORP,COM,,66407523,2195290,SH
500754106,KRAFT HEINZ CO,COM,,67715532,2622600,SH
55825T103,MADISON SQUARE GRDN SPRT COR,CL A,,123783234,592406,SH
580135101,MCDONALDS CORP,COM,,97847733,334900,SH
594918104,MICROSOFT CORP,COM,,13027768274,26191207,SH
H5919C104,ON HLDG AG,NAMEN AKT A,,26025000,500000,SH
693718108,PACCAR INC,COM,,95060000,1000000,SH
80810D103,SCHRODINGER INC,COM,,140471080,6981664,SH
911312106,UNITED PARCEL SERVICE INC,CL B,,76218684,755089,SH
92338C103,VERALTO CORP,COM SHS,,12551416,124333,SH
931142103,WALMART INC,COM,,888866841,9090477,SH
94106B101,WASTE CONNECTIONS INC,COM,,401293956,2149175,SH
94106L109,WASTE MGMT INC DEL,COM,,7375862594,32234344,SH
955306105,WEST PHARMACEUTICAL SVSC INC,COM,,97256600,444500,SH
